Date,Biomass,Hydro,Wind_Offshore,Wind_Onshore,Solar,Other_Renewable,Nuclear,Lignite,Hard_Coal,Gas,Pumped_Storage,Other_Conventional,Total_Wind,Total_Renewable,Total_Fossil,Total_Generation,Renewable_Share_Pct,Grid_Load,Grid_Load_incl_Pumped,Pumped_Demand,Residual_Load,Coverage_Pct,Hour,Month,day
2025-05-20 16:00:00,3517.75,1430.0,3329.0,4663.75,31295.0,99.75,0,5111.0,1718.25,2463.5,103.0,1414.75,7992.75,44335.25,10707.5,55145.75,80.39649474347524,55727.86,60443.36,4715.5,16440.11,98.9554416767484,16,May,2025-05-20
2025-05-20 17:00:00,3713.25,1502.25,3946.75,5059.25,23596.5,100.5,0,6923.5,2434.5,3755.5,274.75,1427.75,9006.0,37918.5,14541.25,52734.5,71.9045406707184,56848.96,58831.21,1982.25,24246.46,92.76247094054139,17,May,2025-05-20
2025-05-20 18:00:00,4075.25,1452.25,4610.25,5729.75,13958.25,101.75,0,8430.0,3034.25,7204.0,1675.75,1496.5,10340.0,29927.5,20164.75,51768.0,57.81080976665122,58011.84,58185.59,173.75,33713.59,89.23695576627117,18,May,2025-05-20
2025-05-20 19:00:00,4389.75,1537.0,4815.25,6513.25,5522.5,101.25,0,8556.0,3316.75,8677.0,3736.25,1501.25,11328.5,22879.0,22051.0,48666.25,47.01204633601315,58051.24,58054.24,3.0,41200.24,83.83326523257729,19,May,2025-05-20
2025-05-20 20:00:00,4493.5,1639.0,4692.0,6552.5,1241.75,101.5,0,8546.25,3447.5,9239.5,4707.5,1496.75,11244.5,18720.25,22730.0,46157.75,40.55711121101007,56477.88,56482.13,4.25,43991.63,81.72712927609889,20,May,2025-05-20
2025-05-20 21:00:00,4453.25,1781.25,4497.0,7129.75,66.25,103.25,0,8541.25,3463.0,8953.25,4890.0,1531.5,11626.75,18030.75,22489.0,45409.75,39.70678103270773,54515.04,54519.29,4.25,42822.04,83.29765510582034,21,May,2025-05-20
2025-05-20 22:00:00,4273.75,1632.0,4524.5,7824.0,16.0,104.75,0,8551.75,3447.75,8491.5,3789.25,1489.5,12348.5,18375.0,21980.5,44144.75,41.62442872595269,51536.06,51539.06,3.0,39171.56,85.65798394366973,22,May,2025-05-20
2025-05-20 23:00:00,4018.0,1516.5,4660.0,8668.75,8.75,106.0,0,8589.25,3395.5,8076.25,1076.5,1477.75,13328.75,18978.0,21538.75,41593.25,45.62759582384161,47791.15,47797.9,6.75,34453.65,87.03128089614918,23,May,2025-05-20
2025-05-21 00:00:00,3843.25,1462.5,4710.75,8555.5,7.5,107.0,0,8609.25,2891.75,7131.0,263.5,1634.25,13266.25,18686.5,20266.25,39216.25,47.649890032830776,43699.0,43710.0,11.0,30425.25,89.74175610425867,0,May,2025-05-21
2025-05-21 01:00:00,3784.75,1438.5,5201.0,8943.0,7.25,107.75,0,8591.5,2401.0,5970.75,423.25,1629.25,14144.0,19482.25,18592.5,38498.0,50.605875629902854,42368.36,42398.36,30.0,28217.11,90.86497565636243,1,May,2025-05-21
2025-05-21 02:00:00,3702.5,1299.5,5581.0,9286.25,8.5,109.0,0,8629.0,2136.75,5683.0,81.75,1623.5,14867.25,19986.75,18072.25,38140.75,52.40261400208438,41793.35,41876.85,83.5,26917.6,91.26033208632475,2,May,2025-05-21
2025-05-21 03:00:00,3696.25,1394.0,6077.75,9816.5,8.75,109.0,0,8628.75,2149.0,5668.25,67.0,1591.75,15894.25,21102.25,18037.75,39207.0,53.82265921901701,42141.75,42221.25,79.5,26238.75,93.03600348822724,3,May,2025-05-21
2025-05-21 04:00:00,3795.75,1469.25,6057.25,10332.0,11.5,109.0,0,8631.75,2459.0,5793.5,41.0,1611.0,16389.25,21774.75,18495.25,40311.0,54.01689365185681,43557.76,43595.51,37.75,27157.01,92.54608134118925,4,May,2025-05-21
2025-05-21 05:00:00,4009.75,1454.5,5955.0,10913.75,331.0,108.25,0,8640.25,2637.25,6063.25,138.5,1621.5,16868.75,22772.25,18962.25,41873.0,54.38408998638741,46733.5,46752.0,18.5,29533.75,89.5995378047867,5,May,2025-05-21
2025-05-21 06:00:00,4245.0,1443.5,6217.5,11203.75,2976.75,105.75,0,8519.0,2908.75,6262.25,2291.0,1555.75,17421.25,26192.25,19245.75,47729.0,54.87701397473235,54117.27,54133.77,16.5,33719.27,88.195505796948,6,May,2025-05-21
2025-05-21 07:00:00,4266.75,1443.5,5760.0,10864.0,8842.75,102.75,0,8449.0,2838.25,6538.75,2150.75,1527.5,16624.0,31279.75,19353.5,52784.0,59.259908305547135,58926.81,58955.81,29.0,33460.06,89.5755259787523,7,May,2025-05-21
2025-05-21 08:00:00,4025.5,1479.75,5465.5,11121.0,17364.75,100.5,0,7576.0,2734.5,5881.25,788.75,1529.75,16586.5,39557.0,17721.5,58067.25,68.12273699891075,61962.0,62550.25,588.25,28010.75,93.71429263096736,8,May,2025-05-21
2025-05-21 09:00:00,3749.25,1464.5,4101.0,12344.75,26647.25,99.75,0,6370.0,2193.5,4636.5,182.25,1540.5,16445.75,48406.5,14740.5,63329.25,76.43624391572614,60677.86,63509.36,2831.5,17584.86,104.36961685860378,9,May,2025-05-21
2025-05-21 10:00:00,3538.0,1410.0,2401.75,13621.75,33900.75,93.25,0,5883.5,1681.0,3383.75,86.5,1550.25,16023.5,54965.5,12498.5,67550.5,81.36949393416776,60009.18,64398.43,4389.25,10084.93,112.56694392424626,10,May,2025-05-21
2025-05-21 11:00:00,3414.5,1386.25,1210.25,14641.5,37292.5,78.25,0,5521.75,1555.5,3074.0,116.25,1558.5,15851.75,58023.25,11709.75,69849.25,83.06925271209067,59277.65,63234.15,3956.5,6133.4,117.83404031705035,11,May,2025-05-21
2025-05-21 12:00:00,3338.5,1375.25,2107.0,15551.75,37715.75,80.0,0,5234.5,1404.75,2947.25,128.0,1443.5,17658.75,60168.25,11030.0,71326.25,84.35639052943341,58930.96,62722.46,3791.5,3556.46,121.03357895408458,12,May,2025-05-21
2025-05-21 13:00:00,3323.5,1365.75,2322.75,17319.0,36592.25,78.0,0,5232.0,1575.5,2932.25,66.5,1480.5,19641.75,61001.25,11220.25,72288.0,84.38641268260292,57951.8,61935.3,3983.5,1717.8,124.7381444579806,13,May,2025-05-21
2025-05-21 14:00:00,3332.75,1377.75,1612.25,18256.75,34782.75,80.0,0,5399.25,1796.5,2997.75,34.75,1532.0,19869.0,59442.25,11725.5,71202.5,83.48337488149996,56514.62,61517.87,5003.25,1862.87,125.98952271111439,14,May,2025-05-21
2025-05-21 15:00:00,3371.75,1370.75,2099.25,19307.25,31064.5,81.5,0,5535.25,1893.5,2813.25,22.0,1614.75,21406.5,57295.0,11856.75,69173.75,82.82766222736225,57306.54,62055.04,4748.5,4835.54,120.70829961117875,15,May,2025-05-21
2025-05-21 16:00:00,3482.75,1394.25,1725.75,22055.5,25083.25,84.25,0,5609.0,1949.75,3410.5,274.75,1637.25,23781.25,53825.75,12606.5,66707.0,80.68980766636184,57854.18,62115.43,4261.25,8989.68,115.30195398154464,16,May,2025-05-21
2025-05-21 17:00:00,3691.5,1499.0,3013.5,21652.75,17603.75,81.25,0,5688.25,2106.25,3826.0,470.0,1661.0,24666.25,47541.75,13281.5,61293.25,77.56441369971408,58786.59,60618.84,1832.25,16516.59,104.26399966386893,17,May,2025-05-21
2025-05-21 18:00:00,4076.25,1514.25,3918.25,21395.0,9985.25,82.25,0,7179.5,2338.5,5290.5,1513.0,1709.0,25313.25,40971.25,16517.5,59001.75,69.44073692729454,59387.62,59651.12,263.5,24089.12,99.35025178648344,18,May,2025-05-21
2025-05-21 19:00:00,4406.5,1626.75,5287.5,20299.5,4394.0,83.25,0,7453.25,2895.5,6301.5,3917.75,1720.5,25587.0,36097.5,18370.75,58386.0,61.82560887884082,59793.18,59833.43,40.25,29812.18,97.64658778810559,19,May,2025-05-21
2025-05-21 20:00:00,4500.0,1709.0,6393.25,18017.5,1121.5,83.5,0,7201.5,2789.5,6979.25,5283.0,1773.25,24410.75,31824.75,18743.5,55851.25,56.98126720529979,57678.58,57682.58,4.0,32146.33,96.83187415501561,20,May,2025-05-21
2025-05-21 21:00:00,4463.0,1595.75,6808.0,17204.0,66.5,84.0,0,6950.5,2667.25,6961.5,4603.75,1773.25,24012.0,30221.25,18352.5,53177.5,56.83089652578628,55663.54,55666.29,2.75,31585.04,95.53380902472246,21,May,2025-05-21
2025-05-21 22:00:00,4282.0,1483.25,6844.5,15813.75,23.0,86.0,0,6830.25,2770.5,6909.75,3370.5,1770.5,22658.25,28532.5,18281.0,50184.0,56.85577076358999,52153.96,52206.46,52.5,29472.71,96.22279880568992,22,May,2025-05-21
2025-05-21 23:00:00,4023.5,1388.5,6792.25,16448.75,14.75,86.0,0,6511.5,2147.5,6618.5,1200.25,1743.5,23241.0,28753.75,17021.0,46975.0,61.21075039914848,48605.61,48678.61,73.0,25349.86,96.64522263993807,23,May,2025-05-21
2025-05-22 00:00:00,3853.0,1410.0,5162.75,16866.25,11.5,86.0,0,6644.75,2325.75,6522.5,231.5,1734.0,22029.0,27389.5,17227.0,44848.0,61.07184266856939,45114.76,45384.01,269.25,23074.26,99.40870792618645,0,May,2025-05-22
2025-05-22 01:00:00,3795.75,1416.5,5674.25,17038.0,10.75,86.75,0,7152.0,2184.25,6425.75,14.25,1720.75,22712.25,28022.0,17482.75,45519.0,61.561106351194006,43562.81,43964.06,401.25,20839.81,104.4905046299814,1,May,2025-05-22
2025-05-22 02:00:00,3764.25,1400.25,5974.75,16725.5,11.5,85.0,0,7125.25,1938.5,6535.25,77.0,1764.75,22700.25,27961.25,17363.75,45402.0,61.5859433505132,42514.01,43508.26,994.25,19802.26,106.79303128545155,2,May,2025-05-22
2025-05-22 03:00:00,3756.75,1463.25,6136.5,16778.25,12.25,85.75,0,7163.75,1903.75,6862.75,95.5,1764.5,22914.75,28232.75,17694.75,46023.0,61.3448710427395,42126.34,43162.09,1035.75,19199.34,109.24993721267977,3,May,2025-05-22
2025-05-22 04:00:00,3787.25,1479.0,5953.75,17294.0,13.0,86.25,0,7210.25,1892.25,7306.0,59.0,1785.25,23247.75,28613.25,18193.75,46866.0,61.053322237869665,43558.79,44526.79,968.0,20298.04,107.59252036156192,4,May,2025-05-22
2025-05-22 05:00:00,3932.25,1554.75,5730.25,17380.5,291.0,86.25,0,7218.75,2091.0,7839.25,229.5,1735.5,23110.75,28975.0,18884.5,48089.0,60.25286448044251,46885.47,47080.47,195.0,23483.72,102.56695731108165,5,May,2025-05-22
2025-05-22 06:00:00,4192.75,1836.25,4960.0,17284.25,2241.5,86.0,0,7157.25,2797.0,8220.0,2684.25,1669.0,22244.25,30600.75,19843.25,53128.25,57.597888129196804,53431.74,53435.24,3.5,28945.99,99.43200427311557,6,May,2025-05-22
2025-05-22 07:00:00,4282.0,1661.25,4592.25,17249.25,6199.0,82.25,0,6780.25,3141.25,8009.0,3282.75,1811.75,21841.5,34066.0,19742.25,57091.0,59.669650207563365,58647.03,58648.78,1.75,30606.53,97.3467880641185,7,May,2025-05-22
2025-05-22 08:00:00,4127.0,1640.0,3739.25,19226.75,11424.5,80.75,0,6672.25,3012.75,7547.75,1755.75,1933.0,22966.0,40238.25,19165.75,61159.75,65.79204460449888,60853.1,60964.85,111.75,26462.6,100.50391845279863,8,May,2025-05-22
2025-05-22 09:00:00,3834.75,1781.0,2617.0,18954.0,17749.5,80.0,0,6886.0,2682.75,6265.25,875.5,1995.5,21571.0,45016.25,17829.5,63721.25,70.64558526394256,60411.05,61488.8,1077.75,21090.55,105.47946112507563,9,May,2025-05-22
2025-05-22 10:00:00,3655.0,1636.5,2493.5,18924.0,22995.75,81.25,0,6865.75,2068.0,5728.5,300.5,1783.75,21417.5,49786.0,16446.0,66532.5,74.82959455905008,60722.95,63158.7,2435.75,16309.7,109.56730527749394,10,May,2025-05-22
2025-05-22 11:00:00,3523.5,1511.5,2350.0,20337.75,26400.0,82.75,0,6431.75,1559.25,4677.75,165.75,1674.75,22687.75,54205.5,14343.5,68714.75,78.88481002986985,61172.27,64089.77,2917.5,12084.52,112.32990045979984,11,May,2025-05-22
2025-05-22 12:00:00,3354.25,1415.0,2321.25,22702.75,28104.5,80.5,0,4668.0,1404.5,3069.5,26.5,1572.75,25024.0,57978.25,10714.75,68719.5,84.3694293468375,61816.11,65237.11,3421.0,8687.61,111.16762280900561,12,May,2025-05-22
2025-05-22 13:00:00,3242.25,1410.0,2650.0,23213.75,28909.0,79.75,0,3993.0,1502.75,2637.5,6.5,1553.5,25863.75,59504.75,9686.75,69198.0,85.99200843955028,61002.97,64756.97,3754.0,6230.22,113.43382133689556,13,May,2025-05-22
2025-05-22 14:00:00,3305.75,1410.75,2811.5,24499.75,27990.5,79.5,0,3887.0,1383.25,2484.25,1.25,1569.25,27311.25,60097.75,9323.75,69422.75,86.56780378190146,59602.21,64286.96,4684.75,4300.46,116.4768051386014,14,May,2025-05-22
2025-05-22 15:00:00,3371.0,1413.0,2947.0,25713.75,26453.0,81.0,0,3774.75,1294.75,2622.5,0.5,1567.75,28660.75,59978.75,9259.75,69239.0,86.62567339216338,59061.1,63822.35,4761.25,3947.35,117.23283176236134,15,May,2025-05-22
2025-05-22 16:00:00,3465.75,1461.0,3093.75,25395.75,23575.0,81.0,0,3700.5,1214.75,2707.25,42.5,1672.5,28489.5,57072.25,9295.0,66409.75,85.93956459706594,57626.2,62480.2,4854.0,5561.7,115.24228562702383,16,May,2025-05-22
2025-05-22 17:00:00,3691.75,1517.5,3318.75,26505.75,19110.75,81.25,0,4305.75,957.75,3597.75,140.5,1770.25,29824.5,54225.75,10631.5,64997.75,83.42711863102954,58707.33,62477.83,3770.5,9772.08,110.71488006693542,17,May,2025-05-22
2025-05-22 18:00:00,4102.25,1595.5,4643.0,25995.75,12812.25,94.75,0,5002.75,1430.75,4681.75,306.0,1861.5,30638.75,49243.5,12976.75,62526.25,78.75652226065053,59120.63,60928.63,1808.0,15669.63,105.7604595891485,18,May,2025-05-22
2025-05-22 19:00:00,4395.25,1709.0,6298.25,22387.5,5839.75,103.75,0,6063.25,2237.5,6030.75,1144.75,2067.75,28685.75,40733.5,16399.25,58277.5,69.8957573677663,58747.87,59340.62,592.75,24222.37,99.19934118462507,19,May,2025-05-22
2025-05-22 20:00:00,4609.25,1867.25,6136.0,17989.25,1455.25,104.0,0,6525.25,2385.0,6695.0,4215.5,2140.0,24125.25,32161.0,17745.25,54121.75,59.42342958237678,56582.29,56587.79,5.5,31001.79,95.65139551615886,20,May,2025-05-22
2025-05-22 21:00:00,4605.75,2159.25,6053.75,15727.75,61.75,103.75,0,6531.5,2405.75,6208.5,4522.25,1932.0,21781.5,28712.0,17077.75,50312.0,57.06789632692002,54965.24,54970.49,5.25,33121.99,91.53421325914341,21,May,2025-05-22
2025-05-22 22:00:00,4444.0,2078.0,6028.0,13711.0,15.0,104.75,0,6537.5,2413.75,6317.25,3998.25,1764.5,19739.0,26380.75,17033.0,47412.0,55.64150426052477,51729.57,51735.57,6.0,31975.57,91.65357454160164,22,May,2025-05-22
2025-05-22 23:00:00,4225.0,1745.25,5843.75,13451.25,12.75,105.25,0,6517.5,2388.75,5751.75,2209.0,1749.5,19295.0,25383.25,16407.5,43999.75,57.68953232688821,48087.01,48139.51,52.5,28779.26,91.50028250872741,23,May,2025-05-22
2025-05-23 00:00:00,4009.75,1599.5,5165.0,13529.75,10.25,106.25,0,6961.25,1977.25,4960.0,359.25,1752.75,18694.75,24420.5,15651.25,40431.0,60.400435309539716,44846.84,45082.59,235.75,26141.84,90.15350914356507,0,May,2025-05-23
2025-05-23 01:00:00,3917.25,1638.25,4923.5,14155.75,10.25,107.0,0,7170.25,1739.0,4787.5,114.0,1742.75,19079.25,24752.0,15439.5,40305.5,61.410973688454426,43486.48,44015.98,529.5,24396.98,92.68512880325103,1,May,2025-05-23
2025-05-23 02:00:00,3864.0,1649.75,4200.25,15122.75,12.5,105.5,0,6806.75,1669.25,4419.25,86.75,1741.25,19323.0,24954.75,14636.5,39678.0,62.89316497807349,42675.41,43306.66,631.25,23339.91,92.97625963054601,2,May,2025-05-23
2025-05-23 03:00:00,3870.75,1608.75,4715.25,15002.25,10.75,106.5,0,6350.5,1641.0,4608.25,65.0,1723.75,19717.5,25314.25,14323.5,39702.75,63.75943731857365,43363.38,43809.38,446.0,23635.13,91.55824569025755,3,May,2025-05-23
2025-05-23 04:00:00,3923.75,1642.25,4695.25,14074.0,12.75,106.5,0,6461.25,1690.0,5015.75,110.0,1650.75,18769.25,24454.5,14817.75,39382.25,62.095233258638096,44376.97,44657.72,280.75,25594.97,88.74479262554429,4,May,2025-05-23
2025-05-23 05:00:00,4050.5,1687.0,4314.75,13270.75,427.25,106.5,0,6884.5,2154.75,5411.0,666.5,1632.75,17585.5,23856.75,16083.0,40606.25,58.75142373403109,46833.49,47133.74,300.25,28820.74,86.70344661480492,5,May,2025-05-23
2025-05-23 06:00:00,4325.25,1740.5,4133.25,11800.75,3513.75,106.25,0,6902.75,2375.75,5606.0,2412.0,1708.5,15934.0,25619.75,16593.0,44624.75,57.41152611499224,53118.64,53155.89,37.25,33670.89,84.00958684183179,6,May,2025-05-23
2025-05-23 07:00:00,4453.25,1798.5,3759.0,9368.5,10365.0,104.75,0,6921.25,2413.75,5510.0,3596.5,1678.25,13127.5,29849.0,16523.25,49968.75,59.73533458411507,57558.95,57560.95,2.0,34066.45,86.81317153978661,7,May,2025-05-23
2025-05-23 08:00:00,4281.5,1761.25,3236.75,9523.25,19618.75,103.75,0,6562.75,2395.75,4697.0,1467.25,1675.5,12760.0,38525.25,15331.0,55323.5,69.63632091245131,60700.79,61038.04,337.25,28322.04,91.14131793012909,8,May,2025-05-23
2025-05-23 09:00:00,3999.75,1711.0,3190.5,11235.25,27658.0,103.5,0,4563.25,1657.5,3861.75,251.5,1714.0,14425.75,47898.0,11796.5,59946.0,79.9019117205485,61025.22,62288.97,1263.75,18941.47,98.2315180510615,9,May,2025-05-23
2025-05-23 10:00:00,3645.0,1646.75,2946.0,12263.75,31816.25,105.0,0,3931.0,1140.5,3012.75,38.75,1672.5,15209.75,52422.75,9756.75,62218.25,84.25622707163895,60948.96,63748.46,2799.5,13922.96,102.08254578913241,10,May,2025-05-23
2025-05-23 11:00:00,3575.5,1527.25,3357.75,13073.75,33774.5,105.25,0,3734.75,1111.25,2178.0,11.75,1663.5,16431.5,55414.0,8687.5,64113.25,86.43143188030555,60896.2,63989.7,3093.5,10690.2,105.28284195072928,11,May,2025-05-23
2025-05-23 12:00:00,3530.5,1611.0,3452.25,13934.25,35118.0,104.0,0,3692.75,1017.25,2179.75,5.75,1714.0,17386.5,57750.0,8603.75,66359.5,87.02597216675834,59617.86,63406.11,3788.25,7113.36,111.30808787836398,12,May,2025-05-23
2025-05-23 13:00:00,3554.0,1747.0,3669.0,15230.25,35982.75,105.75,0,3707.25,983.5,2093.25,0.75,1688.0,18899.25,60288.75,8472.0,68761.5,87.67806112432103,58375.12,62232.12,3857.0,3493.12,117.79247734308727,13,May,2025-05-23
2025-05-23 14:00:00,3581.25,1677.75,3812.0,15387.0,34180.5,106.0,0,3691.0,1004.0,2010.75,51.75,1628.75,19199.0,58744.5,8334.5,67130.75,87.50758780439665,56469.29,60681.79,4212.5,3089.79,118.88010279569656,14,May,2025-05-23
2025-05-23 15:00:00,3616.5,1637.75,4268.5,16601.75,31422.25,106.5,0,3690.0,992.75,2031.25,59.5,1631.25,20870.25,57653.25,8345.25,66058.0,87.2767113748524,55761.98,60186.98,4425.0,3469.48,118.46422957004037,15,May,2025-05-23
2025-05-23 16:00:00,3728.0,1630.5,4579.75,16540.0,26758.5,104.5,0,3790.0,1061.25,2332.5,48.25,1621.5,21119.75,53341.25,8805.25,62194.75,85.76487565268772,55324.48,59390.48,4066.0,7446.23,112.41813750441034,16,May,2025-05-23
2025-05-23 17:00:00,3859.75,1637.0,4835.0,17024.25,20831.25,103.5,0,4209.75,1578.25,3193.5,143.5,1702.0,21859.25,48290.75,10683.5,59117.75,81.68570353235704,55145.85,57765.1,2619.25,12455.35,107.20253654626777,17,May,2025-05-23
2025-05-23 18:00:00,4204.5,1715.25,4762.0,16546.5,13178.5,102.25,0,5494.5,2091.75,4730.75,772.25,1737.0,21308.5,40509.0,14054.0,55335.25,73.20650037724596,54566.62,55416.62,850.0,20079.62,101.40860841298213,18,May,2025-05-23
2025-05-23 19:00:00,4529.75,1746.0,4224.25,13873.5,5846.0,102.75,0,6763.25,2323.75,6127.25,2992.25,1733.0,18097.75,30322.25,16947.25,50261.75,60.32867936353191,53818.59,53888.84,70.25,29874.84,93.3910568820179,19,May,2025-05-23
2025-05-23 20:00:00,4665.25,1738.25,3957.5,11756.25,1461.25,103.75,0,7300.75,2364.0,6659.5,4523.0,1728.75,15713.75,23682.25,18053.0,46258.25,51.19573265309432,52121.99,52122.99,1.0,34946.99,88.74996906296172,20,May,2025-05-23
2025-05-23 21:00:00,4604.5,1758.5,4137.5,11434.75,76.25,105.25,0,7348.5,2390.0,6051.5,3991.0,1743.75,15572.25,22116.75,17533.75,43641.5,50.6782534972446,50316.96,50317.46,0.5,34668.46,86.73318101888509,21,May,2025-05-23
2025-05-23 22:00:00,4468.5,1637.0,3806.75,12266.25,32.25,106.0,0,7275.25,2263.0,6035.5,3956.75,1774.5,16073.0,22316.75,17348.25,43621.75,51.15968524875779,47796.46,47796.46,0.0,31691.21,91.26565021761026,22,May,2025-05-23
2025-05-23 23:00:00,4289.0,1558.0,3567.5,12885.5,24.25,106.5,0,6950.0,1817.0,5047.5,2979.25,1771.0,16453.0,22430.75,15585.5,40995.5,54.7151516629874,44843.19,44845.44,2.25,28365.94,91.41967821646944,23,May,2025-05-23
2025-05-24 00:00:00,4100.0,1491.25,3372.75,13447.5,15.5,106.0,0,6644.0,1325.0,4417.0,2770.25,1751.5,16820.25,22533.0,14137.5,39440.75,57.13126652003322,42605.07,42633.32,28.25,25769.32,92.57290270852742,0,May,2025-05-24
2025-05-24 01:00:00,4003.0,1447.25,4046.75,13570.75,14.0,106.0,0,6147.0,1167.25,4283.5,1435.75,1718.75,17617.5,23187.75,13316.5,37940.0,61.1168950975224,40923.9,41054.65,130.75,23292.4,92.70866168669164,1,May,2025-05-24
2025-05-24 02:00:00,3934.5,1443.75,4380.5,13456.25,18.0,107.25,0,5614.75,1144.0,4027.5,397.75,1716.25,17836.75,23340.25,12502.5,36240.5,64.40377478235676,40125.87,40270.62,144.75,22271.12,90.31704483915239,2,May,2025-05-24
2025-05-24 03:00:00,3920.75,1413.75,3943.25,13715.75,12.5,108.0,0,4801.0,1167.0,4029.5,571.5,1677.5,17659.0,23114.0,11675.0,35360.5,65.36672275561715,39688.89,39786.89,98.0,22017.39,89.09420243297306,3,May,2025-05-24
2025-05-24 04:00:00,3971.25,1422.0,2989.75,13646.75,13.75,108.5,0,4566.75,1166.0,4099.5,569.0,1700.25,16636.5,22152.0,11532.5,34253.5,64.67076357160582,39340.78,39421.78,81.0,22690.53,87.06868547090322,4,May,2025-05-24
2025-05-24 05:00:00,4092.5,1418.0,2116.5,13028.0,458.0,108.0,0,4619.25,1147.75,4247.5,967.25,1659.25,15144.5,21221.0,11673.75,33862.0,62.66906857244109,39451.45,39465.95,14.5,23848.95,85.83207968274931,5,May,2025-05-24
2025-05-24 06:00:00,4214.75,1431.0,1636.75,11724.0,3968.0,106.25,0,4554.25,1046.75,4177.5,839.0,1644.5,13360.75,23080.75,11423.0,35342.75,65.30547283389096,40866.34,40895.34,29.0,23537.59,86.48376634658254,6,May,2025-05-24
2025-05-24 07:00:00,4199.25,1461.25,1691.75,9246.0,11898.0,106.25,0,3928.75,947.75,3497.25,323.75,1580.75,10937.75,28602.5,9954.5,38880.75,73.56468175125222,43038.7,43411.2,372.5,20202.95,90.33904369788121,7,May,2025-05-24
2025-05-24 08:00:00,4056.5,1556.5,1617.0,7626.0,23018.0,106.0,0,3074.75,519.0,2384.25,182.25,1547.75,9243.0,37980.0,7525.75,45688.0,83.1290492032919,45777.65,47989.9,2212.25,13516.65,99.80416207472423,8,May,2025-05-24
2025-05-24 09:00:00,3861.25,1575.0,1833.75,8092.75,32215.25,105.25,0,2748.75,490.5,1877.5,38.5,1570.25,9926.5,47683.25,6687.0,54408.75,87.63893675190111,48085.92,52398.67,4312.75,5944.17,113.14902574391839,9,May,2025-05-24
2025-05-24 10:00:00,3696.0,1606.5,1446.25,8620.25,35052.25,103.75,0,2497.25,485.25,1773.5,13.5,1563.0,10066.5,50525.0,6319.0,56857.5,88.86250714505563,48543.26,53210.51,4667.25,3424.51,117.12748587548506,10,May,2025-05-24
2025-05-24 11:00:00,3628.5,1486.25,1700.5,9273.0,35430.75,103.0,0,2504.25,463.5,1715.0,1.25,1594.5,10973.5,51622.0,6277.25,57900.5,89.15639761314668,48945.66,54107.91,5162.25,2541.41,118.2954729796268,11,May,2025-05-24
2025-05-24 12:00:00,3554.5,1541.0,1561.75,10028.0,35958.25,102.25,0,2471.75,467.5,1750.5,11.75,1704.25,11589.75,52745.75,6394.0,59151.5,89.17060429574906,48502.8,53639.55,5136.75,954.8,121.95481497975373,12,May,2025-05-24
2025-05-24 13:00:00,3541.0,1530.75,1367.75,10610.25,35874.5,103.0,0,2487.5,456.25,1701.75,31.5,1728.75,11978.0,53027.25,6374.25,59433.0,89.22189692595023,46794.72,52068.97,5274.25,1057.78,127.00791884212576,13,May,2025-05-24
2025-05-24 14:00:00,3534.5,1508.5,1167.25,9865.25,33582.75,102.5,0,2441.0,444.25,1704.5,39.0,1690.5,11032.5,49760.75,6280.25,56080.0,88.73172253922968,45771.27,50951.02,5179.75,1156.02,122.52227215893289,14,May,2025-05-24
2025-05-24 15:00:00,3581.5,1571.5,1221.5,10474.0,29435.0,104.75,0,2426.75,474.25,1720.25,20.0,1676.25,11695.5,46388.25,6297.5,52705.75,88.01364177532813,45593.4,50674.9,5081.5,4462.9,115.5995165967004,15,May,2025-05-24
2025-05-24 16:00:00,3718.5,1486.5,1888.75,12885.75,23491.75,103.5,0,2429.5,497.0,1749.0,105.5,1608.0,14774.5,43574.75,6283.5,49963.75,87.2127292286908,45242.5,49234.5,3992.0,6976.25,110.43543128695363,16,May,2025-05-24
2025-05-24 17:00:00,3922.75,1489.0,4587.0,16020.5,17700.0,104.25,0,2320.25,509.0,1888.25,194.5,1619.75,20607.5,43823.5,6337.25,50355.25,87.02866136102988,46412.89,49117.14,2704.25,8105.39,108.49410583999402,17,May,2025-05-24
2025-05-24 18:00:00,4249.5,1487.25,5188.0,17277.5,10154.75,103.0,0,2323.0,540.75,2148.25,3527.0,1625.5,22465.5,38460.0,6637.5,48624.5,79.09592900698208,47203.51,47441.51,238.0,14583.26,103.01034817114237,18,May,2025-05-24
2025-05-24 19:00:00,4588.5,1557.0,5642.5,17070.0,3997.75,104.25,0,3313.0,610.25,2693.0,5866.75,1651.75,22712.5,32960.0,8268.0,47094.75,69.98656962824943,47365.02,47365.02,0.0,20654.78,99.42938903013237,19,May,2025-05-24
2025-05-24 20:00:00,4645.5,1571.25,5217.75,17850.0,844.5,106.0,0,3654.5,609.5,2912.5,5955.25,1631.75,23067.75,30235.0,8808.25,44998.5,67.19112859317534,46539.14,46539.14,0.0,22626.89,96.68958214526525,20,May,2025-05-24
2025-05-24 21:00:00,4599.75,1454.25,4497.25,19427.0,39.0,107.5,0,3608.75,563.75,2855.5,5830.5,1599.25,23924.25,30124.75,8627.25,44582.5,67.57079571580778,45355.25,45355.25,0.0,21392.0,98.29622811030696,21,May,2025-05-24
