Date,Solar,Wind_Offshore,Wind_Onshore,Biomass,Hydro,Other_Renewable,Lignite,Hard_Coal,Gas,Pumped_Storage,Other_Conventional,Grid_Load,Residual_Load,Total_Wind,Total_Renewable,Total_Fossil,Total_Generation,Renewable_Share_Pct
2025-04-04 15:00:00,21659.0,1645.75,3922.25,3886.5,1415.5,107.5,8207.5,2777.0,3371.25,192.5,1667.25,71.07,23874.5,5568.0,32636.5,16023.0,48852.0,66.8068861049701
2025-04-04 16:00:00,9044.0,2497.0,5278.0,4224.0,1380.5,108.0,10164.0,4322.25,6082.0,2636.5,1653.25,100.58,13748.25,7775.0,22531.5,22221.5,47389.5,47.545342322666414
2025-04-04 17:00:00,1422.75,2844.0,6205.25,4514.25,1449.0,109.75,10432.25,4895.0,7562.0,5782.0,1674.75,133.07,9696.0,9049.25,16545.0,24564.0,46891.0,35.28395640954554
2025-04-04 18:00:00,59.25,2301.5,8457.0,4498.0,1379.5,112.5,10349.25,4917.5,7853.5,5484.0,1670.25,127.6,11288.0,10758.5,16807.75,24790.5,47082.25,35.698697492154686
2025-04-04 19:00:00,21.0,2213.25,10441.25,4357.0,1274.75,114.25,10364.5,4715.0,6907.75,4082.25,1575.75,99.18,13355.75,12654.5,18421.5,23563.0,46066.75,39.988712031997046
2025-04-04 20:00:00,12.25,3128.25,10608.25,4150.75,1242.75,115.5,10279.25,4494.5,6150.0,3175.75,1692.75,90.65,14160.25,13736.5,19257.75,22616.5,45050.0,42.74750277469479
2025-04-04 21:00:00,8.5,3220.5,11076.5,3997.5,1245.5,116.75,9687.75,4117.0,5027.5,1433.0,1778.0,84.18,14148.75,14297.0,19665.25,20610.25,41708.5,47.14926214081063
2025-04-04 22:00:00,9.75,2803.0,10615.25,3921.75,1280.5,117.25,8869.0,3129.75,3978.25,536.0,1770.0,87.96,12656.75,13418.25,18747.5,17747.0,37030.5,50.627185698275746
2025-04-04 23:00:00,7.5,2425.0,9858.25,3882.25,1248.0,118.5,7719.5,2569.0,4162.25,1420.5,1749.0,84.45,12541.5,12283.25,17539.5,16199.75,35159.75,49.88516698781988
2025-04-05 00:00:00,5.5,2168.25,9824.25,3808.0,1222.0,120.0,7724.5,2324.25,4082.0,630.25,1771.25,81.04,12700.0,11992.5,17148.0,15902.0,33680.25,50.91411138575278
2025-04-05 01:00:00,5.75,2477.5,10238.25,3792.75,1207.0,119.5,7725.0,2234.25,4162.0,382.0,1765.5,78.95,12988.25,12715.75,17840.75,15886.75,34109.5,52.30434336475176
2025-04-05 02:00:00,5.5,2897.5,11110.5,3810.0,1217.0,120.0,7642.75,2250.75,4332.0,255.75,1764.0,78.29,13336.25,14008.0,19160.5,15989.5,35405.75,54.116916037649254
2025-04-05 03:00:00,13.5,3389.25,11329.5,3918.75,1253.75,118.75,7582.5,2179.25,4242.0,188.25,1744.25,77.98,13889.75,14718.75,20023.5,15748.0,35959.75,55.68309012159428
2025-04-05 04:00:00,70.75,3932.0,11462.75,4076.75,1256.0,118.75,7597.5,1937.5,4358.5,641.5,1715.5,81.75,14495.75,15394.75,20917.0,15609.0,37167.5,56.277661935831034
2025-04-05 05:00:00,3009.75,4234.0,10808.75,4151.0,1282.75,119.75,7005.5,1455.0,3663.75,1031.0,1751.5,83.9,17146.75,15042.75,23606.0,13875.75,38512.75,61.29398705623462
2025-04-05 06:00:00,12705.5,4150.25,8561.5,4029.25,1272.75,118.75,5533.25,941.25,3230.0,653.0,1712.25,77.56,23969.0,12711.75,30838.0,11416.75,42907.75,71.87046629105464
2025-04-05 07:00:00,24981.75,3799.75,7262.0,3864.0,1377.25,115.75,3544.25,798.75,2272.25,211.5,1593.5,45.39,32636.0,11061.75,41400.5,8208.75,49820.75,83.09890959088332
2025-04-05 08:00:00,35100.5,2662.5,7588.5,3684.0,1438.75,113.75,2844.25,758.25,1962.25,229.5,1604.0,4.51,41394.0,10251.0,50588.0,7168.75,57986.25,87.2413718769536
2025-04-05 09:00:00,40950.25,1278.75,7384.5,3533.75,1456.5,113.0,2831.0,743.0,1916.5,121.25,1635.0,1.81,47474.0,8663.25,54716.75,7125.5,61963.5,88.30480847595761
2025-04-05 10:00:00,43064.75,905.75,5639.0,3431.25,1418.5,112.0,2819.25,747.75,1894.75,105.75,1600.5,-14.42,50142.25,6544.75,54571.25,7062.25,61739.25,88.38988163931373
2025-04-05 11:00:00,41858.0,704.0,4682.25,3383.25,1268.5,111.5,2779.0,750.75,1893.25,35.75,1409.0,-31.65,50121.0,5386.25,52007.5,6832.0,58875.25,88.3350813796969
2025-04-05 12:00:00,38414.25,598.75,5075.5,3398.5,1235.0,111.0,2804.0,758.75,1893.75,31.0,1409.5,-32.8,48379.25,5674.25,48833.0,6866.0,55730.0,87.62425982415216
2025-04-05 13:00:00,33153.25,717.75,8194.75,3456.75,1273.5,110.75,2794.75,753.75,1971.5,40.25,1542.5,-20.01,45724.5,8912.5,46906.75,7062.5,54009.5,86.84907284829521
2025-04-05 14:00:00,25878.25,1077.75,13478.5,3594.25,1253.5,110.5,2781.0,762.0,2030.5,45.75,1655.75,0.14,42163.75,14556.25,45392.75,7229.25,52667.75,86.18699298906827
2025-04-05 15:00:00,17602.5,2369.25,18797.5,3724.5,1235.25,110.5,2799.5,794.25,2204.75,83.0,1658.5,8.12,37494.25,21166.75,43839.5,7457.0,51379.5,85.32488638464757
2025-04-05 16:00:00,7940.25,3613.0,23388.0,4008.5,1272.0,110.75,3099.0,837.25,2852.25,454.5,1739.0,64.37,30831.75,27001.0,40332.5,8527.5,49314.5,81.78629003639904
2025-04-05 17:00:00,1360.5,3391.25,24375.75,4362.75,1369.25,111.25,3699.75,906.25,3697.25,4377.5,1729.5,86.78,26907.0,27767.0,34970.75,10032.75,49381.0,70.8182296834815
2025-04-05 18:00:00,52.5,3047.5,25083.0,4396.25,1326.5,112.5,4083.25,892.25,3880.75,5492.5,1708.5,93.64,27021.0,28130.5,34018.25,10564.75,50075.5,67.9339197811305
2025-04-05 19:00:00,33.5,3341.5,25773.0,4318.75,1257.75,113.5,4129.0,912.75,3672.25,4549.75,1724.25,82.76,27571.75,29114.5,34838.0,10438.25,49826.0,69.91931923092362
2025-04-05 20:00:00,26.0,3243.0,24262.0,4150.25,1207.25,115.5,3882.75,914.0,3245.25,4336.75,1755.25,77.98,26959.25,27505.0,33004.0,9797.25,47138.0,70.01569858712716
2025-04-05 21:00:00,9.75,3504.25,22672.0,3972.25,1198.0,116.0,3267.0,887.5,3032.0,2556.25,1717.75,69.5,25793.25,26176.25,31472.25,8904.25,42932.75,73.3059261286547
2025-04-05 22:00:00,7.0,4118.75,20857.75,3815.25,1193.25,117.0,3019.0,864.75,2622.5,814.5,1699.75,70.25,22409.0,24976.5,30109.0,8206.0,39129.5,76.94706040199848
2025-04-05 23:00:00,5.75,3555.75,19087.0,3732.25,1188.75,117.75,3020.75,872.25,2634.75,93.75,1715.5,61.98,20500.0,22642.75,27687.25,8243.25,36024.25,76.85725587625004
2025-04-06 00:00:00,9.75,3176.0,17092.0,3705.25,1184.5,118.75,3059.5,901.75,2561.0,161.75,1703.5,61.33,18608.25,20268.0,25286.25,8225.75,33673.75,75.09187423438138
2025-04-06 01:00:00,10.25,2459.25,15640.75,3726.0,1206.5,120.0,3062.0,942.75,2691.5,481.0,1676.5,63.49,16739.5,18100.0,23162.75,8372.75,32016.5,72.34629019411865
2025-04-06 02:00:00,12.5,1745.75,14474.75,3803.25,1239.0,120.5,3113.75,951.5,2736.75,1050.0,1655.0,64.02,15087.0,16220.5,21395.75,8457.0,30902.75,69.23574762763832
2025-04-06 03:00:00,7.75,1472.0,13823.25,3920.5,1299.75,120.25,3076.0,946.75,2837.0,1904.0,1638.75,69.49,13902.5,15295.25,20643.5,8498.5,31046.0,66.49326805385557
2025-04-06 04:00:00,111.0,1494.5,13766.75,4028.0,1310.0,120.0,3125.5,948.75,2823.75,2946.5,1638.25,69.67,13372.75,15261.25,20830.25,8536.25,32313.0,64.46399282022716
2025-04-06 05:00:00,3767.0,1348.25,12403.0,4072.5,1322.5,120.0,3132.75,936.75,2704.0,2329.25,1621.0,68.39,16053.5,13751.25,23033.25,8394.5,33757.0,68.23251473768404
2025-04-06 06:00:00,14855.25,645.0,10479.5,3961.5,1275.0,120.0,2877.75,914.75,2450.25,670.5,1567.0,38.58,24360.75,11124.5,31336.25,7809.75,39816.5,78.70166890610678
2025-04-06 07:00:00,27772.0,386.5,9762.0,3772.25,1353.5,120.0,2817.0,861.75,2216.25,143.25,1577.5,4.21,35525.25,10148.5,43166.25,7472.5,50782.0,85.00305226261273
2025-04-06 08:00:00,36093.25,152.25,9495.75,3622.0,1329.75,120.0,2805.0,818.5,2110.0,140.25,1520.0,1.56,44295.25,9648.0,50813.0,7253.5,58206.75,87.29743543489373
2025-04-06 09:00:00,40807.25,91.0,7574.25,3497.0,1273.25,120.0,2787.0,784.25,2080.75,136.75,1373.0,-15.83,48254.75,7665.25,53362.75,7025.0,60524.5,88.16718849391569
2025-04-06 10:00:00,43274.25,56.25,4136.25,3403.25,1298.25,121.25,2776.0,770.25,2079.25,35.5,1468.75,-35.15,48715.0,4192.5,52289.5,7094.25,59419.25,88.00094245551736
2025-04-06 11:00:00,42991.25,32.75,2148.25,3280.0,1274.5,120.0,2769.5,723.25,2064.5,84.5,1501.0,-63.01,47374.25,2181.0,49846.75,7058.25,56989.5,87.46655085585941
2025-04-06 12:00:00,40593.25,3.0,1802.25,3206.5,1233.25,120.0,2771.5,686.25,2047.75,26.5,1484.75,-69.82,45568.25,1805.25,46958.25,6990.25,53975.0,87.0
2025-04-06 13:00:00,37065.25,70.25,2082.5,3356.5,1214.0,119.5,2768.25,712.0,2051.5,103.0,1458.0,-42.18,42399.0,2152.75,43908.0,6989.75,51000.75,86.09285157571213
2025-04-06 14:00:00,32222.0,402.5,4192.5,3597.0,1310.75,119.0,2807.5,796.75,2105.0,22.75,1618.75,-8.38,36702.5,4595.0,41843.75,7328.0,49194.5,85.05778084948521
2025-04-06 15:00:00,23400.5,1159.0,6206.75,3805.0,1289.75,118.5,3341.5,1361.25,2494.75,168.0,1702.0,10.73,27564.0,7365.75,35979.5,8899.5,45047.0,79.87102359757586
2025-04-06 16:00:00,10344.75,1367.0,7350.5,4162.0,1210.5,118.0,5736.0,2343.5,4399.75,701.0,1729.75,86.45,17030.25,8717.5,24552.75,14209.0,39462.75,62.21753425698918
2025-04-06 17:00:00,1674.25,1370.0,7550.75,4473.75,1344.0,117.0,7410.25,3942.25,6288.75,4028.75,1739.75,116.29,10555.0,8920.75,16529.75,19381.0,39939.5,41.386972796354485
2025-04-06 18:00:00,35.75,1818.75,9084.0,4504.5,1377.0,118.5,8070.5,4952.0,6589.25,4116.5,1814.0,118.82,9640.75,10902.75,16938.5,21425.75,42480.75,39.87335440169959
2025-04-06 19:00:00,17.75,2194.5,10785.75,4372.5,1279.0,119.5,8288.0,5336.0,6758.25,2149.75,1837.0,108.08,10171.25,12980.25,18769.0,22219.25,43138.0,43.50920302285688
2025-04-06 20:00:00,16.0,2013.0,10884.25,4160.25,1232.25,119.75,8358.5,5177.75,6488.0,572.25,1836.75,98.16,9938.5,12897.25,18425.5,21861.0,40858.75,45.09560375684523
2025-04-06 21:00:00,6.5,1743.5,10267.0,3969.0,1169.25,120.0,8365.0,4727.75,6102.5,423.25,1838.0,89.49,9239.5,12010.5,17275.25,21033.25,38731.75,44.60229656547923
2025-04-06 22:00:00,6.0,1558.0,9178.5,3733.0,1149.5,119.5,8381.0,4505.25,5806.25,73.75,1865.75,77.31,9230.5,10736.5,15744.5,20558.25,36376.5,43.28206396987066
2025-04-06 23:00:00,6.25,1409.25,8677.25,3667.25,1146.25,120.0,8614.5,4660.0,5862.25,52.0,1815.25,75.32,8533.0,10086.5,15026.25,20952.0,36030.25,41.704539935193345
2025-04-07 00:00:00,6.0,1202.0,8423.5,3660.0,1136.75,122.25,8869.0,4776.75,5896.0,23.75,1826.0,73.25,8080.25,9625.5,14550.5,21367.75,35942.0,40.48327861554727
2025-04-07 01:00:00,6.25,1029.5,8037.0,3688.25,1130.5,122.0,9034.0,4968.5,6303.0,116.5,1820.25,74.02,7750.25,9066.5,14013.5,22125.75,36255.75,38.65180005930094
2025-04-07 02:00:00,7.0,871.5,7945.5,3783.5,1122.75,120.5,9129.0,5203.5,6815.5,171.75,1882.75,75.94,7566.75,8817.0,13850.75,23030.75,37053.25,37.38066161537787
2025-04-07 03:00:00,6.25,860.25,8214.0,3922.25,1139.5,120.0,9261.5,5721.0,7938.75,770.25,1893.5,84.61,7581.25,9074.25,14262.25,24814.75,39847.25,35.79230687186694
2025-04-07 04:00:00,118.5,812.75,8742.25,4236.75,1248.5,116.25,9409.0,6259.25,9561.75,4045.75,1797.25,115.68,7757.75,9555.0,15275.0,27027.25,46348.0,32.95719340640373
2025-04-07 05:00:00,3536.75,710.0,8377.0,4404.25,1337.75,114.75,9365.25,6282.75,10051.75,4923.25,1736.75,176.5,10674.0,9087.0,18480.5,27436.5,50840.25,36.35013596510639
2025-04-07 06:00:00,13284.25,760.25,6138.25,4364.5,1358.0,113.5,9361.5,6114.75,9406.5,4223.25,1743.5,143.99,18729.0,6898.5,26018.75,26626.25,56868.25,45.75268273597306
2025-04-07 07:00:00,25511.75,867.75,4069.5,4050.5,1302.0,112.5,8561.25,4743.25,6801.0,2027.75,1739.5,104.51,28738.75,4937.25,35914.0,21845.0,59786.75,60.07016604849736
2025-04-07 08:00:00,35628.0,989.0,4786.25,3752.75,1206.25,114.25,8264.0,2980.5,4003.5,143.5,1697.25,75.73,37636.0,5775.25,46476.5,16945.25,63565.25,73.11620736172672
2025-04-07 09:00:00,42765.25,1220.0,5166.25,3574.25,1259.0,113.75,6048.75,2133.75,3077.0,9.0,1596.75,54.92,44158.5,6386.25,54098.5,12856.25,66963.75,80.7877396352504
2025-04-07 10:00:00,46228.0,1103.25,5458.75,3426.0,1209.75,115.0,4586.0,1973.0,2790.0,64.0,1608.5,27.78,47521.75,6562.0,57540.75,10957.5,68562.25,83.92482743783933
2025-04-07 11:00:00,45780.5,597.0,5325.75,3403.0,1330.5,115.0,4548.5,1868.5,2663.25,96.5,1640.0,20.13,47824.75,5922.75,56551.75,10720.25,67368.5,83.9439055344857
2025-04-07 12:00:00,42801.75,534.25,5407.5,3397.25,1296.0,115.25,4506.75,1838.25,2600.0,109.5,1627.25,25.69,45409.0,5941.75,53552.0,10572.25,64233.75,83.37050226711035
2025-04-07 13:00:00,38316.25,703.75,5745.75,3492.75,1275.25,117.25,4605.75,1845.5,2673.0,238.75,1619.5,48.15,40500.75,6449.5,49651.0,10743.75,60633.5,81.8870756265101
2025-04-07 14:00:00,30591.75,674.75,6621.25,3641.75,1271.0,117.5,5425.75,2262.5,2976.25,267.5,1666.75,63.32,33291.75,7296.0,42918.0,12331.25,55516.75,77.30639851936579
2025-04-07 15:00:00,20348.0,732.75,6418.75,3852.5,1261.5,117.0,7760.5,4493.5,5308.5,161.5,1830.0,95.05,23660.75,7151.5,32730.5,19392.5,52284.5,62.600770782928016
2025-04-07 16:00:00,9208.75,761.75,5665.75,4215.75,1320.25,115.25,9009.0,6278.0,9164.5,1490.25,1861.25,119.65,13494.25,6427.5,21287.5,26312.75,49090.5,43.363787290820014
2025-04-07 17:00:00,1689.0,708.0,5082.25,4478.5,1480.75,114.75,9322.75,6942.75,10486.25,4099.75,1813.0,158.38,7696.5,5790.25,13553.25,28564.75,46217.75,29.32477240886889
2025-04-07 18:00:00,54.25,597.5,5627.25,4486.75,1420.5,117.0,9461.75,7130.25,10652.0,5307.75,1817.0,162.66,6793.75,6224.75,12303.25,29061.0,46672.0,26.361094446348986
2025-04-07 19:00:00,23.25,622.0,6721.5,4363.25,1307.0,118.0,9362.0,7236.5,10646.25,3308.0,1792.75,137.41,6917.25,7343.5,13155.0,29037.5,45500.5,28.911770200327467
2025-04-07 20:00:00,20.75,560.0,7078.75,4146.25,1162.5,119.25,9597.25,7157.75,9982.5,843.75,1792.0,118.3,6553.75,7638.75,13087.5,28529.5,42460.75,30.822583209199085
2025-04-07 21:00:00,10.0,342.25,6809.0,3917.5,1170.0,120.75,9717.75,7026.75,9302.5,273.25,1753.25,97.08,5848.75,7151.25,12369.5,27800.25,40443.0,30.585020893603343
2025-04-07 22:00:00,5.75,149.25,5943.5,3739.0,1170.0,121.75,9818.5,7033.0,8870.0,239.75,1763.25,86.04,5578.0,6092.75,11129.25,27484.75,38853.75,28.643953286362322
2025-04-07 23:00:00,6.0,79.75,5079.75,3727.75,1179.25,122.75,9682.0,6672.25,8622.75,120.25,1701.5,81.45,4853.75,5159.5,10195.25,26678.5,36994.0,27.559198788992813
2025-04-08 00:00:00,5.5,44.75,4192.25,3679.0,1166.25,123.0,9435.75,6641.25,8781.75,110.5,1732.0,81.55,4214.25,4237.0,9210.75,26590.75,35912.0,25.64811205168189
2025-04-08 01:00:00,6.0,19.25,3611.0,3687.75,1196.5,124.25,9162.75,6552.0,8982.0,377.0,1743.0,80.75,3684.25,3630.25,8644.75,26439.75,35461.5,24.377846396796528
2025-04-08 02:00:00,6.0,16.25,3028.5,3781.25,1237.75,123.5,9315.75,6645.0,9085.75,395.75,1770.5,81.72,3271.5,3044.75,8193.25,26817.0,35406.0,23.14085183302265
2025-04-08 03:00:00,6.5,28.75,2771.75,3992.5,1232.75,122.0,9370.25,7212.5,9934.5,913.75,1790.25,94.54,3017.25,2800.5,8154.25,28307.5,37375.5,21.817099436796834
2025-04-08 04:00:00,157.0,19.0,2565.25,4297.5,1857.5,122.0,9718.0,7320.75,10722.25,4829.25,1771.75,128.07,2964.75,2584.25,9018.25,29532.75,43380.25,20.788838238599364
2025-04-08 05:00:00,3570.25,10.75,2379.0,4410.25,2050.0,119.5,9845.25,7469.5,10914.0,5035.25,1722.75,167.33,5861.25,2389.75,12539.75,29951.5,47526.5,26.384753768949953
2025-04-08 06:00:00,12931.25,10.25,1658.75,4328.25,1447.75,117.0,9841.25,7383.25,10702.5,3207.25,1680.25,134.6,14048.25,1669.0,20493.25,29607.25,53307.75,38.44328451303985
2025-04-08 07:00:00,24690.25,6.75,860.0,3987.75,1348.25,114.75,9570.0,6474.0,8634.25,1173.75,1616.5,88.85,24367.25,866.75,31007.75,26294.75,58476.25,53.026228597080014
2025-04-08 08:00:00,35640.75,4.5,1036.0,3652.75,1418.0,112.0,8365.0,4472.75,5238.0,62.75,1609.5,69.94,33027.5,1040.5,41864.0,19685.25,61612.0,67.9478023761605
2025-04-08 09:00:00,43358.25,0.75,1304.25,3572.5,1513.0,112.0,5272.25,3091.5,3473.75,27.75,1580.0,52.39,38502.5,1305.0,49860.75,13417.5,63306.0,78.76149180172496
2025-04-08 10:00:00,45902.25,0.0,1379.5,3513.5,1416.25,112.0,4764.25,2727.0,3074.75,0.25,1591.0,31.34,40328.5,1379.5,52323.5,12157.0,64480.75,81.14592339574213
2025-04-08 11:00:00,44828.0,0.0,1213.25,3494.5,1285.25,115.0,4736.25,2441.0,3000.25,11.25,1610.0,24.1,39492.5,1213.25,50936.0,11787.5,62734.75,81.19264044249798
2025-04-08 12:00:00,41487.75,0.0,1178.0,3492.0,1308.25,115.75,4756.0,2356.0,2980.0,0.25,1615.75,34.0,36663.25,1178.0,47581.75,11707.75,59289.75,80.25291049464705
2025-04-08 13:00:00,36416.5,1.0,1237.0,3528.5,1280.25,117.0,5365.25,2348.75,3086.0,102.25,1569.25,50.54,32122.75,1238.0,42580.25,12369.25,55051.75,77.34586093993379
2025-04-08 14:00:00,29236.5,8.5,1334.25,3736.75,1261.25,117.0,7446.75,3050.5,4144.5,320.0,1645.5,63.46,25881.25,1342.75,35694.25,16287.25,52301.5,68.2470866036347
2025-04-08 15:00:00,19564.0,37.5,1544.75,4017.25,1262.25,117.0,9136.5,4811.25,6937.0,538.25,1682.5,80.38,17552.75,1582.25,26542.75,22567.25,49648.25,53.461602372691885
2025-04-08 16:00:00,8784.0,104.25,1619.25,4371.0,1306.0,117.0,9404.25,6279.75,10057.25,2170.0,1792.0,101.8,8950.5,1723.5,16301.5,27533.25,46004.75,35.43438449290562
2025-04-08 17:00:00,1662.0,206.25,1968.25,4605.5,1550.0,115.75,9657.75,6836.25,11332.0,5021.0,1794.25,139.53,4218.25,2174.5,10107.75,29620.25,44749.0,22.58765559006905
2025-04-08 18:00:00,57.25,301.25,2939.0,4605.0,1611.75,115.5,9678.75,6758.5,11486.0,5460.25,1827.0,148.3,3820.5,3240.25,9629.75,29750.25,44840.25,21.475683119518735
2025-04-08 19:00:00,18.0,316.25,4059.75,4489.5,1342.0,117.0,9680.25,6538.75,10957.5,3917.0,1755.25,122.83,4371.25,4376.0,10342.5,28931.75,43191.25,23.94582235985298
2025-04-08 20:00:00,6.5,302.25,4620.75,4259.0,1333.0,118.75,9602.5,6187.25,10499.0,2385.25,1742.0,104.71,4621.5,4923.0,10640.25,28030.75,41056.25,25.916273405388946
2025-04-08 21:00:00,5.5,346.0,4599.75,4016.75,1315.75,120.0,9237.5,6067.0,9552.25,1082.0,1681.75,92.44,4582.25,4945.75,10403.75,26538.5,38024.25,27.360828944686617
2025-04-08 22:00:00,5.5,460.5,4501.5,3826.75,1257.75,123.0,9283.75,5983.0,9264.0,472.25,1689.25,89.37,4158.75,4962.0,10175.0,26220.0,36867.25,27.59902081115353
2025-04-08 23:00:00,5.75,569.75,4087.25,3759.75,1244.25,123.5,9265.25,5695.75,9191.75,259.0,1683.0,81.62,3866.25,4657.0,9790.25,25835.75,35885.0,27.282290650689706
2025-04-09 00:00:00,5.0,804.75,3470.75,3752.75,1220.75,123.5,9267.25,5635.0,9219.75,186.25,1655.25,79.05,3786.5,4275.5,9377.5,25777.25,35341.0,26.534336889165562
2025-04-09 01:00:00,6.5,1168.0,3007.0,3789.5,1242.25,123.0,9227.25,5652.25,9317.75,240.5,1684.0,78.51,3749.0,4175.0,9336.25,25881.25,35458.0,26.33044728975126
2025-04-09 02:00:00,6.0,1662.75,2885.0,3887.0,1294.25,124.25,9226.75,5751.75,9415.5,283.5,1660.0,78.43,3833.25,4547.75,9859.25,26054.0,36196.75,27.23794263297119
2025-04-09 03:00:00,10.0,1768.25,2767.75,4094.5,1337.75,124.0,9267.5,5988.25,9683.5,1240.25,1687.25,91.32,4152.75,4536.0,10102.25,26626.5,37969.0,26.60657378387632
2025-04-09 04:00:00,142.25,1705.75,2659.75,4398.5,1552.5,122.0,9268.75,6116.5,10223.0,4580.25,1846.0,120.63,4645.75,4365.5,10580.75,27454.25,42615.25,24.828553158787052
2025-04-09 05:00:00,3014.75,1583.75,2505.75,4490.5,1644.5,118.0,9239.0,6121.75,10531.5,5463.25,1782.0,141.95,7548.5,4089.5,13357.25,27674.25,46494.75,28.72851235892224
2025-04-09 06:00:00,10134.5,1550.0,2290.0,4384.75,1327.5,112.75,9259.0,6090.5,9749.0,3610.25,1675.25,115.71,14178.5,3840.0,19799.5,26773.75,50183.5,39.45420307471579
2025-04-09 07:00:00,19775.0,1533.75,2119.0,4063.5,1307.75,110.5,9214.75,5903.0,7194.75,859.5,1673.0,87.68,23084.75,3652.75,28909.5,23985.5,53754.5,53.78061371606098
2025-04-09 08:00:00,29199.25,1717.5,2261.5,3748.75,1353.75,111.0,8946.5,3719.75,4508.5,287.0,1666.25,68.14,32135.5,3979.0,38391.75,18841.0,57519.75,66.74533529787595
2025-04-09 09:00:00,35736.75,1979.25,3087.75,3591.5,1327.0,111.5,7501.5,2684.5,3682.75,7.75,1651.25,49.53,38458.5,5067.0,45833.75,15520.0,61361.5,74.69463751700985
2025-04-09 10:00:00,37848.0,2039.0,4263.75,3514.25,1420.5,114.0,5145.25,2166.0,3164.5,4.75,1608.25,16.92,40957.25,6302.75,49199.5,12084.0,61288.25,80.27558300326734
2025-04-09 11:00:00,36873.0,2635.0,5465.75,3469.75,1213.0,113.25,4895.25,1931.25,3078.0,36.25,1616.5,11.3,40831.25,8100.75,49769.75,11521.0,61327.0,81.15471162783113
2025-04-09 12:00:00,34986.5,2796.5,6765.5,3474.5,1208.0,115.75,4433.5,1862.0,3031.25,23.25,1616.75,22.3,39414.5,9562.0,49346.75,10943.5,60313.5,81.81708904308323
2025-04-09 13:00:00,31335.25,3021.5,8321.5,3534.75,1315.75,117.0,4486.25,1895.0,3071.5,175.25,1636.75,40.29,37116.75,11343.0,47645.75,11089.5,58910.5,80.87819658634709
2025-04-09 14:00:00,25255.75,3624.25,10058.75,3708.25,1379.75,118.0,5491.0,2389.5,3484.75,86.0,1646.75,56.45,33602.25,13683.0,44144.75,13012.0,57242.75,77.11849972267231
2025-04-09 15:00:00,16862.25,4422.25,11919.75,3895.25,1381.5,117.75,7651.75,3598.75,4376.0,213.5,1676.0,70.85,27856.25,16342.0,38598.75,17302.5,56114.75,68.78539065040832
2025-04-09 16:00:00,7892.0,4817.75,12878.75,4241.25,1370.0,116.5,9107.25,4915.0,6213.5,1375.75,1667.25,87.42,20794.25,17696.5,31316.25,21903.0,54595.0,57.36102207161829
2025-04-09 17:00:00,1618.25,4589.25,12790.25,4519.25,1452.25,118.0,9411.0,5588.75,7390.5,4081.25,1672.0,107.37,16056.25,17379.5,25087.25,24062.25,53230.75,47.129243905073665
2025-04-09 18:00:00,42.0,5300.25,13479.5,4543.0,1515.5,119.0,9345.5,5756.5,8153.5,4780.75,1681.0,116.4,15624.0,18779.75,24999.25,24936.5,54716.5,45.688686228103045
2025-04-09 19:00:00,6.75,5712.5,14923.75,4369.25,1312.75,120.75,9245.5,5794.75,8031.5,1975.5,1666.25,96.45,16644.75,20636.25,26445.75,24738.0,53159.25,49.74816236120713
2025-04-09 20:00:00,6.5,5103.0,14807.5,4151.75,1184.75,121.75,9257.25,5645.5,7724.75,443.0,1655.25,88.3,16617.75,19910.5,25375.25,24282.75,50101.0,50.64819065487715
2025-04-09 21:00:00,5.5,4373.25,13993.5,3948.25,1127.5,122.0,9215.25,5593.25,6860.5,143.25,1674.0,83.68,15734.25,18366.75,23570.0,23343.0,47056.25,50.088989241599144
2025-04-09 22:00:00,5.5,4196.75,12895.0,3810.25,1115.5,122.5,9193.25,5700.5,6628.25,65.0,1769.5,77.68,16100.75,17091.75,22145.5,23291.5,45502.0,48.669289262010466
2025-04-09 23:00:00,5.5,3442.0,11495.25,3769.25,1120.5,122.5,9237.75,5465.5,6567.25,123.25,1740.0,74.98,14846.25,14937.25,19955.0,23010.5,43088.75,46.311392184735
2025-04-10 00:00:00,5.5,2849.0,10206.75,3753.25,1112.5,122.5,9250.0,5277.25,6613.75,130.25,1746.75,74.42,13616.5,13055.75,18049.5,22887.75,41067.5,43.95081268643087
2025-04-10 01:00:00,6.0,2583.5,8741.75,3768.5,1067.75,122.5,9254.75,5254.75,6934.5,9.25,1756.0,73.61,12268.25,11325.25,16290.0,23200.0,39499.25,41.241289391570724
2025-04-10 02:00:00,6.0,2353.0,7174.25,3863.5,1099.25,123.25,9215.75,5383.75,7459.0,254.25,1742.25,76.51,10935.25,9527.25,14619.25,23800.75,38674.25,37.80099161586844
2025-04-10 03:00:00,6.5,1796.75,5969.25,4111.75,1108.0,122.0,9236.0,5899.75,8382.25,1724.5,1723.75,82.92,9812.25,7766.0,13114.25,25241.75,40080.5,32.71977644989459
2025-04-10 04:00:00,148.75,1522.75,4964.75,4390.5,1374.0,122.0,9266.5,6197.25,9309.25,4903.75,1723.0,114.96,8840.75,6487.5,12522.75,26496.0,43922.5,28.511013717343047
2025-04-10 05:00:00,2369.5,1173.5,3880.5,4499.0,1553.5,120.25,9143.0,6233.25,9664.75,5682.5,1746.75,153.81,10348.0,5054.0,13596.25,26787.75,46066.5,29.51439766424625
