net_export_gw,ranked_hour
2.4723699999999997,1690
2.47201,1691
2.45668,1692
2.4416599999999997,1693
2.4409899999999998,1694
2.43909,1695
2.43651,1696
2.43418,1697
2.43196,1698
2.43101,1699
2.42938,1700
2.42393,1701
2.41693,1702
2.4151,1703
2.4149499999999997,1704
2.4116,1705
2.40758,1706
2.40366,1707
2.40357,1708
2.40153,1709
2.4012800000000003,1710
2.39935,1711
2.39684,1712
2.39364,1713
2.3906199999999997,1714
2.38384,1715
2.38152,1716
2.37933,1717
2.3789000000000002,1718
2.37502,1719
2.37417,1720
2.37121,1721
2.37015,1722
2.36938,1723
2.3688200000000004,1724
2.36808,1725
2.36704,1726
2.36029,1727
2.35912,1728
2.35769,1729
2.35542,1730
2.351,1731
2.3497600000000003,1732
2.34519,1733
2.3445300000000002,1734
2.34406,1735
2.3386,1736
2.33719,1737
2.3340300000000003,1738
2.33101,1739
2.3296,1740
2.32682,1741
2.31748,1742
2.31746,1743
2.31455,1744
2.3138,1745
2.30708,1746
2.3065,1747
2.30377,1748
2.30352,1749
2.2969,1750
2.29659,1751
2.2902199999999997,1752
2.28938,1753
2.28683,1754
2.28124,1755
2.27808,1756
2.2650900000000003,1757
2.2584299999999997,1758
2.25061,1759
2.25036,1760
2.24758,1761
2.2463800000000003,1762
2.2437300000000002,1763
2.24107,1764
2.24097,1765
2.23442,1766
2.23224,1767
2.2260500000000003,1768
2.22381,1769
2.21974,1770
2.21767,1771
2.21481,1772
2.21042,1773
2.1944899999999996,1774
2.1898400000000002,1775
2.1734899999999997,1776
2.1716100000000003,1777
2.1702600000000003,1778
2.16593,1779
2.16188,1780
2.16064,1781
2.15978,1782
2.15734,1783
2.1563000000000003,1784
2.1557399999999998,1785
2.15314,1786
2.15304,1787
2.1502600000000003,1788
2.1487800000000004,1789
2.14686,1790
2.14223,1791
2.1335300000000004,1792
2.13029,1793
2.12873,1794
2.12729,1795
2.12392,1796
2.12027,1797
2.11936,1798
2.11279,1799
2.10987,1800
2.10579,1801
2.10113,1802
2.10085,1803
2.0997,1804
2.09653,1805
2.09577,1806
2.08934,1807
2.08854,1808
2.08518,1809
2.0849699999999998,1810
2.08488,1811
2.0835,1812
2.08133,1813
2.08052,1814
2.08038,1815
2.07591,1816
2.0745999999999998,1817
2.0725100000000003,1818
2.07145,1819
2.06496,1820
2.06485,1821
2.05524,1822
2.05172,1823
2.05068,1824
2.0504499999999997,1825
2.04984,1826
2.04587,1827
2.04497,1828
2.04341,1829
2.04216,1830
2.03903,1831
2.03695,1832
2.03183,1833
2.03179,1834
2.03148,1835
2.0311600000000003,1836
2.02592,1837
2.0217,1838
2.0211099999999997,1839
2.01873,1840
2.01526,1841
2.01461,1842
2.01415,1843
2.0112,1844
2.00883,1845
2.00693,1846
2.00475,1847
2.00089,1848
2.00089,1849
1.99969,1850
1.99926,1851
1.9977,1852
1.99762,1853
1.99266,1854
1.9889000000000001,1855
1.98887,1856
1.98644,1857
1.98622,1858
1.98546,1859
1.98271,1860
1.9792100000000001,1861
1.97421,1862
1.9648299999999999,1863
1.9613699999999998,1864
1.9611500000000002,1865
1.95927,1866
1.9578499999999999,1867
1.9548299999999998,1868
1.94181,1869
1.93765,1870
1.93052,1871
1.92676,1872
1.92269,1873
1.92254,1874
1.921,1875
1.9125999999999999,1876
1.90798,1877
1.90252,1878
1.89925,1879
1.89699,1880
1.89653,1881
1.8948399999999999,1882
1.89226,1883
1.8888099999999999,1884
1.88733,1885
1.88114,1886
1.87629,1887
1.87124,1888
1.87049,1889
1.87011,1890
1.8687799999999999,1891
1.8675599999999999,1892
1.8605099999999999,1893
1.85745,1894
1.8544200000000002,1895
1.85429,1896
1.85384,1897
1.85052,1898
1.84924,1899
1.84538,1900
1.84226,1901
1.84036,1902
1.83972,1903
1.83852,1904
1.83566,1905
1.8351600000000001,1906
1.8311300000000001,1907
1.8296,1908
1.82925,1909
1.82878,1910
1.82209,1911
1.82176,1912
1.82111,1913
1.8175,1914
1.80891,1915
1.8074400000000002,1916
1.80697,1917
1.80601,1918
1.8018599999999998,1919
1.8012000000000001,1920
1.80013,1921
1.79851,1922
1.79668,1923
1.79648,1924
1.79299,1925
1.78624,1926
1.78555,1927
1.78484,1928
1.7847,1929
1.77431,1930
1.77115,1931
1.76942,1932
1.76634,1933
1.7655699999999999,1934
1.7639500000000001,1935
1.7603900000000001,1936
1.75332,1937
1.7524000000000002,1938
1.74827,1939
1.74728,1940
1.74724,1941
1.7427000000000001,1942
1.74061,1943
1.7385599999999999,1944
1.7365899999999999,1945
1.72772,1946
1.7269,1947
1.72461,1948
1.72053,1949
1.7141300000000002,1950
1.6971500000000002,1951
1.6962000000000002,1952
1.69229,1953
1.6919600000000001,1954
1.68497,1955
1.6815,1956
1.67991,1957
1.67756,1958
1.67416,1959
1.67187,1960
1.66992,1961
1.66898,1962
1.66189,1963
1.66117,1964
1.65269,1965
1.65165,1966
1.64625,1967
1.6350799999999999,1968
1.62595,1969
1.62333,1970
1.61915,1971
1.61855,1972
1.6170799999999999,1973
1.6143800000000001,1974
1.6098800000000002,1975
1.60827,1976
1.60672,1977
1.60432,1978
1.604,1979
1.60389,1980
1.6035899999999998,1981
1.59044,1982
1.58946,1983
1.58765,1984
1.58751,1985
1.5858800000000002,1986
1.58259,1987
1.57907,1988
1.57641,1989
1.57616,1990
1.57543,1991
1.57511,1992
1.57377,1993
1.57079,1994
1.57033,1995
1.56871,1996
1.56792,1997
1.56656,1998
1.56163,1999
1.56026,2000
1.55702,2001
1.5540699999999998,2002
1.5505,2003
1.54809,2004
1.54644,2005
1.54422,2006
1.54265,2007
1.5365199999999999,2008
1.53619,2009
1.5361300000000002,2010
1.53175,2011
1.5313299999999999,2012
1.53072,2013
1.5295,2014
1.5283699999999998,2015
1.5268,2016
1.5247899999999999,2017
1.52256,2018
1.5201300000000002,2019
1.52007,2020
1.51947,2021
1.51919,2022
1.51829,2023
1.51671,2024
1.50847,2025
1.5068800000000002,2026
1.5039200000000001,2027
1.4990999999999999,2028
1.49752,2029
1.49313,2030
1.49295,2031
1.48976,2032
1.48872,2033
1.4853800000000001,2034
1.48438,2035
1.48425,2036
1.48202,2037
1.47526,2038
1.47418,2039
1.47123,2040
1.46657,2041
1.46575,2042
1.4649400000000001,2043
1.46302,2044
1.462,2045
1.4616900000000002,2046
1.45924,2047
1.4579300000000002,2048
1.45768,2049
1.45421,2050
1.44866,2051
1.44512,2052
1.4436099999999998,2053
1.44346,2054
1.4427699999999999,2055
1.4390999999999998,2056
1.43899,2057
1.4383599999999999,2058
1.43804,2059
1.4373900000000002,2060
1.43668,2061
1.43239,2062
1.43173,2063
1.4273,2064
1.42536,2065
1.42424,2066
1.42153,2067
1.41324,2068
1.413,2069
1.41106,2070
1.41018,2071
1.4056300000000002,2072
1.40276,2073
1.4025699999999999,2074
1.39995,2075
1.39967,2076
1.39773,2077
1.39573,2078
1.3955199999999999,2079
1.3935,2080
1.38886,2081
1.3840599999999998,2082
1.38352,2083
1.38333,2084
1.38267,2085
1.38138,2086
1.38042,2087
1.3738599999999999,2088
1.37365,2089
1.37348,2090
1.3734600000000001,2091
1.3716300000000001,2092
1.36923,2093
1.36094,2094
1.3553499999999998,2095
1.3439,2096
1.34151,2097
1.33982,2098
1.33527,2099
1.33056,2100
1.33035,2101
1.32738,2102
1.32734,2103
1.3266600000000002,2104
1.32284,2105
1.32216,2106
1.32001,2107
1.31911,2108
1.3133,2109
1.30016,2110
1.29083,2111
1.2871,2112
1.28179,2113
1.27953,2114
1.27913,2115
1.2761,2116
1.27558,2117
1.27334,2118
1.26973,2119
1.26838,2120
1.26504,2121
1.26425,2122
1.26253,2123
1.25558,2124
1.2524000000000002,2125
1.25079,2126
1.25071,2127
1.2505,2128
1.25001,2129
1.2489700000000001,2130
1.2478900000000002,2131
1.2372999999999998,2132
1.23716,2133
1.23623,2134
1.23609,2135
1.2328800000000002,2136
1.23215,2137
1.2311400000000001,2138
1.22674,2139
1.22377,2140
1.22336,2141
1.22047,2142
1.21239,2143
1.21179,2144
1.2096,2145
1.20912,2146
1.2033699999999998,2147
1.19747,2148
1.19722,2149
1.19052,2150
1.1867,2151
1.18451,2152
1.18043,2153
1.17922,2154
1.17621,2155
1.16916,2156
1.16767,2157
1.1673399999999998,2158
1.16519,2159
1.1643800000000002,2160
1.15907,2161
1.14213,2162
1.14091,2163
1.13923,2164
1.13822,2165
1.13819,2166
1.1371900000000001,2167
1.13505,2168
1.12878,2169
1.12358,2170
1.1221700000000001,2171
1.11924,2172
1.1188,2173
1.11517,2174
1.11474,2175
1.11463,2176
1.1113,2177
1.1105399999999999,2178
1.10968,2179
1.10526,2180
1.10523,2181
1.10272,2182
1.09972,2183
1.09803,2184
1.09277,2185
1.0924,2186
1.0911600000000001,2187
1.08944,2188
1.08595,2189
1.08568,2190
1.0827,2191
1.0810899999999999,2192
1.07221,2193
1.07107,2194
1.0687200000000001,2195
1.06633,2196
1.06226,2197
1.06105,2198
1.0575999999999999,2199
1.0566900000000001,2200
1.05146,2201
1.0506,2202
1.04829,2203
1.04465,2204
1.04356,2205
1.04248,2206
1.0387899999999999,2207
1.03836,2208
1.0358,2209
1.03443,2210
1.02496,2211
1.0246300000000002,2212
1.02308,2213
1.02266,2214
1.01897,2215
1.01617,2216
1.01377,2217
1.01255,2218
1.00787,2219
1.0077,2220
1.00434,2221
1.00328,2222
1.00162,2223
0.99311,2224
0.99139,2225
0.98376,2226
0.98034,2227
0.9800599999999999,2228
0.97965,2229
0.97958,2230
0.97885,2231
0.97781,2232
0.97623,2233
0.9751299999999999,2234
0.9690700000000001,2235
0.96874,2236
0.96815,2237
0.9677899999999999,2238
0.96734,2239
0.96669,2240
0.96558,2241
0.96156,2242
0.95869,2243
0.9555800000000001,2244
0.9540700000000001,2245
0.9536,2246
0.95256,2247
0.94351,2248
0.9419500000000001,2249
0.94074,2250
0.93947,2251
0.93739,2252
0.9356599999999999,2253
0.9345399999999999,2254
0.93279,2255
0.92462,2256
0.9234199999999999,2257
0.92298,2258
0.92155,2259
0.9213300000000001,2260
0.9200499999999999,2261
0.92,2262
0.91702,2263
0.9168099999999999,2264
0.9115,2265
0.90264,2266
0.90052,2267
0.9002899999999999,2268
0.89966,2269
0.8973099999999999,2270
0.89634,2271
0.89235,2272
0.8906799999999999,2273
0.88719,2274
0.8853300000000001,2275
0.88405,2276
0.8765700000000001,2277
0.87549,2278
0.87251,2279
0.8715900000000001,2280
0.8683,2281
0.86825,2282
0.86664,2283
0.86303,2284
0.8550599999999999,2285
0.8513999999999999,2286
0.85097,2287
0.8509500000000001,2288
0.8502000000000001,2289
0.83494,2290
0.83475,2291
0.8329500000000001,2292
0.82223,2293
0.82174,2294
0.82148,2295
0.82141,2296
0.81997,2297
0.81445,2298
0.8111799999999999,2299
0.81116,2300
0.80937,2301
0.80667,2302
0.80622,2303
0.80387,2304
0.80322,2305
0.79798,2306
0.7934500000000001,2307
0.78687,2308
0.78301,2309
0.782,2310
0.781,2311
0.778,2312
0.7689199999999999,2313
0.76654,2314
0.76487,2315
0.75955,2316
0.7592899999999999,2317
0.75402,2318
0.7496799999999999,2319
0.74773,2320
0.74717,2321
0.74424,2322
0.73993,2323
0.7313999999999999,2324
0.7304299999999999,2325
0.72934,2326
0.72827,2327
0.72736,2328
0.7251000000000001,2329
0.71523,2330
0.71266,2331
0.7102200000000001,2332
0.7076,2333
0.707,2334
0.7032200000000001,2335
0.7017899999999999,2336
0.7002999999999999,2337
0.7000700000000001,2338
0.69945,2339
0.69878,2340
0.69794,2341
0.69626,2342
0.69497,2343
0.69351,2344
0.69323,2345
0.68899,2346
0.6889700000000001,2347
0.68779,2348
0.6874199999999999,2349
0.68402,2350
0.68238,2351
0.6817300000000001,2352
0.68159,2353
0.6792,2354
0.67776,2355
0.6738099999999999,2356
0.67372,2357
0.67116,2358
0.66838,2359
0.6673,2360
0.66676,2361
0.65812,2362
0.65792,2363
0.65766,2364
0.65313,2365
0.64911,2366
0.64716,2367
0.64112,2368
0.63998,2369
0.6385599999999999,2370
0.63732,2371
0.63678,2372
0.62976,2373
0.62682,2374
0.62552,2375
0.6229600000000001,2376
0.61987,2377
0.6172799999999999,2378
0.61691,2379
0.6018,2380
0.59568,2381
0.59284,2382
0.5915900000000001,2383
0.59158,2384
0.58909,2385
0.5889800000000001,2386
0.58825,2387
0.58702,2388
0.57911,2389
0.5788,2390
0.57384,2391
0.5719099999999999,2392
0.56835,2393
0.5674199999999999,2394
0.566,2395
0.56439,2396
0.56186,2397
0.56176,2398
0.56165,2399
0.56048,2400
0.5565,2401
0.55538,2402
0.5546,2403
0.5502400000000001,2404
0.54929,2405
0.54896,2406
0.54798,2407
0.5469400000000001,2408
0.5442,2409
0.54316,2410
0.5383300000000001,2411
0.5366599999999999,2412
0.5297000000000001,2413
0.52962,2414
0.52649,2415
0.5204,2416
0.5117200000000001,2417
0.5106,2418
0.51031,2419
0.51001,2420
0.50527,2421
0.50387,2422
0.50332,2423
0.49944,2424
0.49525,2425
0.49422000000000005,2426
0.48872000000000004,2427
0.48807999999999996,2428
0.48760000000000003,2429
0.48546,2430
0.48534,2431
0.48208999999999996,2432
0.48179,2433
0.48143,2434
0.47975,2435
0.47966000000000003,2436
0.47619,2437
0.47398,2438
0.47186,2439
0.46932999999999997,2440
0.46797000000000005,2441
0.46678,2442
0.46587,2443
0.46447000000000005,2444
0.46136,2445
0.45813,2446
0.45161,2447
0.45036000000000004,2448
0.45023,2449
0.44645999999999997,2450
0.44354000000000005,2451
0.44021,2452
0.43926,2453
0.43832,2454
0.43807,2455
0.4335,2456
0.43042,2457
0.42872000000000005,2458
0.42844,2459
0.42515,2460
0.42475999999999997,2461
0.42322000000000004,2462
0.42004,2463
0.41874,2464
0.41843,2465
0.41769,2466
0.41752999999999996,2467
0.41452,2468
0.41435,2469
0.41132,2470
0.40802999999999995,2471
0.4061,2472
0.40526999999999996,2473
0.40482,2474
0.40473000000000003,2475
0.40208,2476
0.39959,2477
0.39906,2478
0.39891000000000004,2479
0.39788,2480
0.39069,2481
0.39038,2482
0.38361,2483
0.38265,2484
0.37907,2485
0.37807999999999997,2486
0.37156,2487
0.36982,2488
0.36606,2489
0.36122000000000004,2490
0.35549000000000003,2491
0.35486,2492
0.35363,2493
0.35346,2494
0.3533,2495
0.34926999999999997,2496
0.34649,2497
0.34326,2498
0.34093,2499
0.33342,2500
0.33309,2501
0.32711,2502
0.32674000000000003,2503
0.32650999999999997,2504
0.3242,2505
0.32415,2506
0.32059,2507
0.31797000000000003,2508
0.31786000000000003,2509
0.31774,2510
0.31593,2511
0.31516000000000005,2512
0.30705,2513
0.30518,2514
0.30439,2515
0.30248,2516
0.29506,2517
0.29223000000000005,2518
0.29056,2519
0.28164999999999996,2520
0.27726999999999996,2521
0.2755,2522
0.27508,2523
0.27438999999999997,2524
0.27326,2525
0.27104,2526
0.26838,2527
0.2682,2528
0.26786,2529
0.26612,2530
0.2661,2531
0.26369,2532
0.25812999999999997,2533
0.25509,2534
0.25477,2535
0.25207,2536
0.25176,2537
0.24255000000000002,2538
0.23231,2539
0.22968,2540
0.22404,2541
0.21572999999999998,2542
0.21221,2543
0.21173,2544
0.21001,2545
0.20768999999999999,2546
0.20418,2547
0.20404,2548
0.20048,2549
0.19735,2550
0.18753,2551
0.18355000000000002,2552
0.18203,2553
0.17354,2554
0.1727,2555
0.1696,2556
0.16858,2557
0.16686,2558
0.16233,2559
0.16058,2560
0.16022999999999998,2561
0.16013,2562
0.1569,2563
0.15575999999999998,2564
0.15371,2565
0.14567,2566
0.14448,2567
0.14021,2568
0.13816,2569
0.13813999999999999,2570
0.13478,2571
0.13407,2572
0.12882,2573
0.12819,2574
0.12667,2575
0.12639,2576
0.12585,2577
0.12057,2578
0.12001,2579
0.11874,2580
0.11864,2581
0.11771,2582
0.11419,2583
0.11349,2584
0.11186,2585
0.11059999999999999,2586
0.10858,2587
0.1044,2588
0.10069,2589
0.09958,2590
0.098,2591
0.09779,2592
0.09752,2593
0.09454000000000001,2594
0.09062,2595
0.09011,2596
0.08882999999999999,2597
0.08843000000000001,2598
0.08676,2599
0.08020000000000001,2600
0.07884000000000001,2601
0.07803,2602
0.07353,2603
0.07289,2604
0.06948,2605
0.06285,2606
0.06078,2607
0.06001,2608
0.056280000000000004,2609
0.05602,2610
0.04784,2611
0.04657,2612
0.0461,2613
0.04589,2614
0.04532,2615
0.045090000000000005,2616
0.039020000000000006,2617
0.03705,2618
0.03628,2619
0.03354,2620
0.032549999999999996,2621
0.02868,2622
0.026199999999999998,2623
0.02608,2624
0.02502,2625
0.0219,2626
0.02079,2627
0.01891,2628
0.01701,2629
0.01452,2630
0.01124,2631
0.01063,2632
0.00962,2633
0.0046,2634
-0.00174,2635
-0.00366,2636
-0.006860000000000001,2637
-0.006900000000000001,2638
-0.00883,2639
-0.01068,2640
-0.01207,2641
-0.016989999999999998,2642
-0.0185,2643
-0.02683,2644
-0.02776,2645
-0.02887,2646
-0.029079999999999998,2647
-0.030010000000000002,2648
-0.03012,2649
-0.030359999999999998,2650
-0.0312,2651
-0.03744,2652
-0.0375,2653
-0.038729999999999994,2654
-0.038950000000000005,2655
-0.0404,2656
-0.04494,2657
-0.04575,2658
-0.04815,2659
-0.04887,2660
-0.05071,2661
-0.05198,2662
-0.05271,2663
-0.05318,2664
-0.05457,2665
-0.0595,2666
-0.06348,2667
-0.06371,2668
-0.06686,2669
-0.06842000000000001,2670
-0.06851,2671
-0.06917,2672
-0.06995,2673
-0.07042,2674
-0.07045,2675
-0.07244,2676
-0.07439,2677
-0.07457,2678
-0.0772,2679
-0.07726000000000001,2680
-0.07915000000000001,2681
-0.07995999999999999,2682
-0.08022,2683
-0.08671,2684
-0.08902,2685
-0.09269,2686
-0.10111,2687
-0.10321999999999999,2688
-0.10384,2689
-0.10415,2690
-0.10504000000000001,2691
-0.10712999999999999,2692
-0.10869,2693
-0.10884999999999999,2694
-0.10936,2695
-0.11329,2696
-0.11338,2697
-0.11344,2698
-0.11693,2699
-0.1172,2700
-0.12009,2701
-0.12097,2702
-0.12138,2703
-0.12596,2704
-0.13134,2705
-0.136,2706
-0.13623,2707
-0.14158,2708
-0.14728,2709
-0.14809,2710
-0.15372,2711
-0.15378999999999998,2712
-0.15666999999999998,2713
-0.15730000000000002,2714
-0.15802000000000002,2715
-0.15916999999999998,2716
-0.16113,2717
-0.16309,2718
-0.16397,2719
-0.16601,2720
-0.16701,2721
-0.17379,2722
-0.1751,2723
-0.17684,2724
-0.17821,2725
-0.18514,2726
-0.18514,2727
-0.18721000000000002,2728
-0.18869999999999998,2729
-0.18887,2730
-0.19312,2731
-0.19613,2732
-0.19643,2733
-0.19751,2734
-0.19828,2735
-0.20395,2736
-0.20413,2737
-0.2044,2738
-0.20658,2739
-0.20681,2740
-0.21092,2741
-0.21103,2742
-0.21180000000000002,2743
-0.21378999999999998,2744
-0.21722999999999998,2745
-0.21834,2746
-0.21963,2747
-0.22033000000000003,2748
-0.22344,2749
-0.22744999999999999,2750
-0.22763999999999998,2751
-0.22893,2752
-0.22922,2753
-0.23231,2754
-0.23331,2755
-0.23783,2756
-0.23863,2757
-0.2396,2758
-0.24467,2759
-0.24578999999999998,2760
-0.24872999999999998,2761
-0.24931999999999999,2762
-0.25335,2763
-0.25392,2764
-0.25498,2765
-0.25544,2766
-0.25615,2767
-0.25680000000000003,2768
-0.26022,2769
-0.26042000000000004,2770
-0.26192000000000004,2771
-0.2622,2772
-0.26379,2773
-0.26469,2774
-0.26507,2775
-0.26557,2776
-0.26571,2777
-0.26675,2778
-0.26854,2779
-0.26902,2780
-0.27051,2781
-0.2736,2782
-0.27479000000000003,2783
-0.27834,2784
-0.28036,2785
-0.28243,2786
-0.2849,2787
-0.28586,2788
-0.28714999999999996,2789
-0.28878,2790
-0.29254,2791
-0.29372000000000004,2792
-0.29691,2793
-0.30038,2794
-0.30718,2795
-0.31481,2796
-0.31768,2797
-0.32112999999999997,2798
-0.33388999999999996,2799
-0.33824,2800
-0.34132,2801
-0.34767000000000003,2802
-0.35067000000000004,2803
-0.35087999999999997,2804
-0.35717000000000004,2805
-0.35932,2806
-0.35935,2807
-0.36219,2808
-0.36227,2809
-0.36923,2810
-0.36956,2811
-0.36987000000000003,2812
-0.37011,2813
-0.37124,2814
-0.37374,2815
-0.37564,2816
-0.37666000000000005,2817
-0.37703,2818
-0.37986000000000003,2819
-0.38198000000000004,2820
-0.38353,2821
-0.38479,2822
-0.38656999999999997,2823
-0.38663,2824
-0.38993,2825
-0.3922,2826
-0.39655,2827
-0.39964,2828
-0.40001,2829
-0.40292,2830
-0.40358,2831
-0.40425,2832
-0.41334,2833
-0.41423000000000004,2834
-0.41425,2835
-0.41493,2836
-0.4167,2837
-0.41754,2838
-0.41756,2839
-0.41797,2840
-0.4209,2841
-0.42184,2842
-0.42819,2843
-0.42884,2844
-0.42963,2845
-0.42966000000000004,2846
-0.43287,2847
-0.4333,2848
-0.43335,2849
-0.43365,2850
-0.43397,2851
-0.43806,2852
-0.43847,2853
-0.43986000000000003,2854
-0.44151,2855
-0.44339999999999996,2856
-0.44360000000000005,2857
-0.44392000000000004,2858
-0.44739999999999996,2859
-0.44937,2860
-0.45050999999999997,2861
-0.45102,2862
-0.45124000000000003,2863
-0.45586,2864
-0.4576,2865
-0.45899,2866
-0.45970999999999995,2867
-0.46185000000000004,2868
-0.46282999999999996,2869
-0.46405,2870
-0.46574,2871
-0.46670999999999996,2872
-0.47132999999999997,2873
-0.47354,2874
-0.47469,2875
-0.47499,2876
-0.47841,2877
-0.48101,2878
-0.48532,2879
-0.48669999999999997,2880
-0.48698,2881
-0.48807999999999996,2882
-0.4883,2883
-0.48926,2884
-0.48985,2885
-0.49199,2886
-0.49293,2887
-0.49541,2888
-0.49775,2889
-0.49910000000000004,2890
-0.49923,2891
-0.50042,2892
-0.50701,2893
-0.5146900000000001,2894
-0.5168400000000001,2895
-0.5175700000000001,2896
-0.5181699999999999,2897
-0.5191399999999999,2898
-0.51998,2899
-0.52026,2900
-0.52089,2901
-0.52677,2902
-0.52695,2903
-0.5273300000000001,2904
-0.5284099999999999,2905
-0.53138,2906
-0.53286,2907
-0.53287,2908
-0.53303,2909
-0.5337799999999999,2910
-0.53904,2911
-0.5391,2912
-0.54518,2913
-0.5455800000000001,2914
-0.54837,2915
-0.5507000000000001,2916
-0.55255,2917
-0.55523,2918
-0.55702,2919
-0.5571200000000001,2920
-0.55744,2921
-0.56886,2922
-0.57025,2923
-0.5750700000000001,2924
-0.5767100000000001,2925
-0.57845,2926
-0.5786399999999999,2927
-0.58254,2928
-0.58574,2929
-0.58724,2930
-0.5882999999999999,2931
-0.59011,2932
-0.59045,2933
-0.5906399999999999,2934
-0.59072,2935
-0.59147,2936
-0.59286,2937
-0.59842,2938
-0.59921,2939
-0.6028300000000001,2940
-0.6040099999999999,2941
-0.6044400000000001,2942
-0.60625,2943
-0.60691,2944
-0.60907,2945
-0.6114299999999999,2946
-0.61383,2947
-0.61486,2948
-0.61553,2949
-0.61576,2950
-0.6160800000000001,2951
-0.61936,2952
-0.6199,2953
-0.62518,2954
-0.6275700000000001,2955
-0.63125,2956
-0.63655,2957
-0.63823,2958
-0.64015,2959
-0.64102,2960
-0.6438400000000001,2961
-0.6450499999999999,2962
-0.64788,2963
-0.64852,2964
-0.65635,2965
-0.66114,2966
-0.66441,2967
-0.67126,2968
-0.6713,2969
-0.67176,2970
-0.67332,2971
-0.67401,2972
-0.68015,2973
-0.68035,2974
-0.6834,2975
-0.68367,2976
-0.68498,2977
-0.68592,2978
-0.6884600000000001,2979
-0.69341,2980
-0.69369,2981
-0.69641,2982
-0.69647,2983
-0.6974400000000001,2984
-0.70153,2985
-0.70447,2986
-0.7087899999999999,2987
-0.71,2988
-0.7123999999999999,2989
-0.71329,2990
-0.7149800000000001,2991
-0.7160599999999999,2992
-0.71772,2993
-0.7195199999999999,2994
-0.72202,2995
-0.72436,2996
-0.72635,2997
-0.72827,2998
-0.7292799999999999,2999
-0.7294400000000001,3000
-0.73048,3001
-0.73202,3002
-0.73237,3003
-0.73341,3004
-0.7350599999999999,3005
-0.74222,3006
-0.7434,3007
-0.74461,3008
-0.7466799999999999,3009
-0.7504,3010
-0.7523,3011
-0.75347,3012
-0.76139,3013
-0.76734,3014
-0.77027,3015
-0.77458,3016
-0.77738,3017
-0.77842,3018
-0.77935,3019
-0.78495,3020
-0.78539,3021
-0.78616,3022
-0.7874,3023
-0.78754,3024
-0.78892,3025
-0.78973,3026
-0.79041,3027
-0.7910900000000001,3028
-0.7996,3029
-0.80249,3030
-0.8065800000000001,3031
-0.81026,3032
-0.81101,3033
-0.81553,3034
-0.8164600000000001,3035
-0.81704,3036
-0.8171799999999999,3037
-0.81852,3038
-0.8188,3039
-0.82371,3040
-0.82433,3041
-0.8258300000000001,3042
-0.82631,3043
-0.82887,3044
-0.8312,3045
-0.8313200000000001,3046
-0.83251,3047
-0.8364299999999999,3048
-0.85017,3049
-0.85142,3050
-0.8524400000000001,3051
-0.85623,3052
-0.8575900000000001,3053
-0.8580099999999999,3054
-0.85999,3055
-0.86105,3056
-0.86185,3057
-0.86373,3058
-0.86623,3059
-0.86738,3060
-0.8714299999999999,3061
-0.8715499999999999,3062
-0.87709,3063
-0.88006,3064
-0.8837200000000001,3065
-0.88603,3066
-0.89044,3067
-0.89461,3068
-0.89462,3069
-0.8965,3070
-0.90099,3071
-0.9011699999999999,3072
-0.90179,3073
-0.90315,3074
-0.9096599999999999,3075
-0.91046,3076
-0.91083,3077
-0.9115800000000001,3078
-0.9126599999999999,3079
-0.91349,3080
-0.9154800000000001,3081
-0.91572,3082
-0.9164,3083
-0.91746,3084
-0.92247,3085
-0.92268,3086
-0.9249299999999999,3087
-0.92535,3088
-0.9254600000000001,3089
-0.92636,3090
-0.92825,3091
-0.92915,3092
-0.93126,3093
-0.932,3094
-0.9322999999999999,3095
-0.93686,3096
-0.93849,3097
-0.9385,3098
-0.94017,3099
-0.9455399999999999,3100
-0.94631,3101
-0.94697,3102
-0.9486100000000001,3103
-0.95047,3104
-0.95057,3105
-0.95426,3106
-0.95553,3107
-0.95736,3108
-0.95833,3109
-0.95851,3110
-0.96245,3111
-0.96356,3112
-0.97123,3113
-0.9714400000000001,3114
-0.97325,3115
-0.97517,3116
-0.97602,3117
-0.9770599999999999,3118
-0.9795499999999999,3119
-0.98282,3120
-0.98451,3121
-0.98618,3122
-0.9892799999999999,3123
-0.99349,3124
-0.99478,3125
-0.99521,3126
-0.99899,3127
-1.00137,3128
-1.0018,3129
-1.00196,3130
-1.00226,3131
-1.00424,3132
-1.0057,3133
-1.00586,3134
-1.00875,3135
-1.0144,3136
-1.0150700000000001,3137
-1.01533,3138
-1.01541,3139
-1.01562,3140
-1.01692,3141
-1.01716,3142
-1.02179,3143
-1.02323,3144
-1.02385,3145
-1.02976,3146
-1.03194,3147
-1.03204,3148
-1.03274,3149
-1.03324,3150
-1.03327,3151
-1.0334400000000001,3152
-1.03348,3153
-1.0346199999999999,3154
-1.03601,3155
-1.03606,3156
-1.03697,3157
-1.04131,3158
-1.0420099999999999,3159
-1.04277,3160
-1.04358,3161
-1.04408,3162
-1.0446,3163
-1.04573,3164
-1.04573,3165
-1.04578,3166
-1.0460099999999999,3167
-1.04725,3168
-1.04757,3169
-1.0511300000000001,3170
-1.05366,3171
-1.05398,3172
-1.05643,3173
-1.05683,3174
-1.05703,3175
-1.05743,3176
-1.05779,3177
-1.06095,3178
-1.06142,3179
-1.0629300000000002,3180
-1.06706,3181
-1.06779,3182
-1.0697999999999999,3183
-1.07232,3184
-1.07524,3185
-1.07879,3186
-1.0805799999999999,3187
-1.08134,3188
-1.0818599999999998,3189
