date,soc_100,soc_200,soc_500
2025-12-02 00:00:00+01:00,0.7954440568304882,0.3977220284152441,0.1590888113660979
2025-12-03 00:00:00+01:00,0.7954440568304882,0.3977220284152441,0.1590888113660979
2025-12-04 00:00:00+01:00,0.7954440568304882,0.3977220284152441,0.1590888113660979
2025-12-05 00:00:00+01:00,0.791343719311348,0.395671859655674,0.15826874386226986
2025-12-06 00:00:00+01:00,1.7301105757378414,0.8650552878689207,0.34602211514756853
2025-12-07 00:00:00+01:00,5.672228370842971,2.8361141854214855,1.1344456741685944
2025-12-08 00:00:00+01:00,14.147475859898218,7.073737929949109,2.829495171979644
2025-12-09 00:00:00+01:00,15.642959375360418,7.821479687680209,3.128591875072083
2025-12-10 00:00:00+01:00,15.647877511652348,7.823938755826174,3.129575502330469
2025-12-11 00:00:00+01:00,15.647935847222337,7.8239679236111686,3.129587169444467
2025-12-12 00:00:00+01:00,15.647935847222337,7.8239679236111686,3.129587169444467
2025-12-13 00:00:00+01:00,14.563572546945197,7.281786273472599,2.9127145093890396
2025-12-14 00:00:00+01:00,10.070539168340934,5.035269584170467,2.014107833668187
2025-12-15 00:00:00+01:00,1.5104015066894692,0.7552007533447346,0.302080301337894
2025-12-16 00:00:00+01:00,0.004976471861918917,0.0024882359309594585,0.000995294372384037
2025-12-17 00:00:00+01:00,5.833556998870441e-05,2.9167784994352206e-05,1.1667113997994648e-05
2025-12-18 00:00:00+01:00,0.27369291720928046,0.13684645860464023,0.054738583441856344
2025-12-19 00:00:00+01:00,3.882112864540214,1.941056432270107,0.776422572908043
2025-12-20 00:00:00+01:00,3.882112864540214,1.941056432270107,0.776422572908043
2025-12-21 00:00:00+01:00,4.7102644981636965,2.3551322490818483,0.9420528996327394
2025-12-22 00:00:00+01:00,9.306910671552142,4.653455335776071,1.8613821343104284
2025-12-23 00:00:00+01:00,21.531657136076245,11.992785889883029,4.797114355953212
2025-12-24 00:00:00+01:00,35.81737142179053,26.12067191392533,11.78788089064463
2025-12-25 00:00:00+01:00,49.330161430697835,40.01992406123613,21.62410262174461
2025-12-26 00:00:00+01:00,51.4706964524193,48.0718961404929,29.42385182054205
2025-12-27 00:00:00+01:00,51.58431423486841,49.98373629107548,34.76708144857675
2025-12-28 00:00:00+01:00,50.77583661521262,49.57949748124759,36.97466186170715
2025-12-29 00:00:00+01:00,50.904750764675036,49.643954555978794,37.927105645046716
2025-12-30 00:00:00+01:00,48.66917647895611,47.29921009127442,37.915868812612054
2025-12-31 00:00:00+01:00,47.88315111965104,43.55368731390178,36.260841580031205
