STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       1420;2022060323:24;    1;  141.0;    0.0;    0.0;   0;   107.27;2022060400:00;eor
       1420;2022060600:24;    1;  129.0;    0.0;    0.0;   0;   107.04;2022060601:00;eor
       1420;2022060601:24;    1;  121.0;    0.0;    0.0;   0;   104.65;2022060602:00;eor
       1420;2022060602:24;    1;  118.0;    0.0;    0.0;   0;   100.11;2022060603:00;eor
       1420;2022060603:24;    1;  118.0;    0.0;    0.0;   0;    93.78;2022060604:00;eor
       1420;2022060604:24;    1;  118.0;    9.0;   10.0;   0;    86.09;2022060605:00;eor
       1420;2022060605:24;    1;  125.0;   39.0;   51.0;  17;    77.42;2022060606:00;eor
       1420;2022060606:24;    1;  131.0;   71.0;   87.0;  32;    68.13;2022060607:00;eor
       1420;2022060607:24;    1;  136.0;   72.0;   76.0;   8;    58.53;2022060608:00;eor
       1420;2022060608:24;    1;  139.0;  102.0;  148.0;  28;    48.99;2022060609:00;eor
       1420;2022060609:24;    1;  138.0;  109.0;  114.0;   4;    40.04;2022060610:00;eor
       1420;2022060610:24;    1;  132.0;  140.0;  218.0;  21;    32.54;2022060611:00;eor
       1420;2022060611:24;    1;  128.0;   90.0;  269.0;  51;    27.98;2022060612:00;eor
       1420;2022060612:24;    1;  129.0;  102.0;  264.0;  34;    27.97;2022060613:00;eor
       1420;2022060613:24;    1;  129.0;   71.0;  280.0;  53;    32.52;2022060614:00;eor
       1420;2022060614:24;    1;  131.0;   85.0;  245.0;  45;    40.02;2022060615:00;eor
       1420;2022060615:24;    1;  131.0;   68.0;  206.0;  44;    48.97;2022060616:00;eor
       1420;2022060616:24;    1;  128.0;   49.0;  159.0;  49;    58.50;2022060617:00;eor
       1420;2022060617:24;    1;  124.0;   35.0;  127.0;  54;    68.09;2022060618:00;eor
       1420;2022060618:24;    1;  122.0;   25.0;   62.0;  52;    77.38;2022060619:00;eor
       1420;2022060619:24;    1;  126.0;   13.0;   17.0;  44;    86.04;2022060620:00;eor
       1420;2022060620:24;    1;  128.0;    1.0;    1.0;   0;    93.72;2022060621:00;eor
       1420;2022060621:24;    1;  126.0;    0.0;    0.0;   0;   100.03;2022060622:00;eor
       1420;2022060622:24;    1;  121.0;    0.0;    0.0;   0;   104.57;2022060623:00;eor
       1420;2022060623:24;    1;  117.0;    0.0;    0.0;   0;   106.95;2022060700:00;eor
       1420;2022071100:31;    1;  125.0;    0.0;    0.0;   0;   107.54;2022071101:00;eor
       1420;2022071101:31;    1;  137.0;    0.0;    0.0;   0;   105.14;2022071102:00;eor
       1420;2022071102:31;    1;  138.0;    0.0;    0.0;   0;   100.58;2022071103:00;eor
       1420;2022071103:31;    1;  138.0;    0.0;    0.0;   0;    94.23;2022071104:00;eor
       1420;2022071104:31;    1;  138.0;    5.0;    5.0;   0;    86.52;2022071105:00;eor
       1420;2022071105:31;    1;  129.0;   33.0;   38.0;   3;    77.84;2022071106:00;eor
       1420;2022071106:31;    1;  138.0;   51.0;   53.0;   0;    68.53;2022071107:00;eor
       1420;2022071107:31;    1;  133.0;   73.0;  103.0;  17;    58.93;2022071108:00;eor
       1420;2022071108:31;    1;  143.0;   69.0;   90.0;  22;    49.42;2022071109:00;eor
       1420;2022071109:31;    1;  144.0;   69.0;   74.0;   0;    40.50;2022071110:00;eor
       1420;2022071110:31;    1;  142.0;  139.0;  154.0;   7;    33.07;2022071111:00;eor
       1420;2022071111:31;    1;  144.0;  144.0;  170.0;  12;    28.57;2022071112:00;eor
       1420;2022071112:31;    1;  145.0;  140.0;  153.0;  13;    28.58;2022071113:00;eor
       1420;2022071113:31;    1;  145.0;  123.0;  134.0;   4;    33.08;2022071114:00;eor
       1420;2022071114:31;    1;  143.0;  117.0;  149.0;  20;    40.52;2022071115:00;eor
       1420;2022071115:31;    1;  145.0;   76.0;  112.0;   6;    49.45;2022071116:00;eor
       1420;2022071116:31;    1;  144.0;   74.0;  149.0;  50;    58.97;2022071117:00;eor
       1420;2022071117:31;    1;  144.0;   68.0;  146.0;  54;    68.58;2022071118:00;eor
       1420;2022071118:31;    1;  136.0;   31.0;   48.0;  51;    77.89;2022071119:00;eor
       1420;2022071119:31;    1;  126.0;   10.0;   15.0;  42;    86.59;2022071120:00;eor
       1420;2022071120:31;    1;  124.0;    0.0;    0.0;   0;    94.32;2022071121:00;eor
       1420;2022071121:31;    1;  121.0;    0.0;    0.0;   0;   100.68;2022071122:00;eor
       1420;2022071122:31;    1;  119.0;    0.0;    0.0;   0;   105.25;2022071123:00;eor
       1420;2022071123:31;    1;  118.0;    0.0;    0.0;   0;   107.66;2022071200:00;eor
       1420;2022071300:31;    1;  133.0;    0.0;    0.0;   0;   107.81;2022071301:00;eor
       1420;2022071301:31;    1;  137.0;    0.0;    0.0;   0;   105.41;2022071302:00;eor
       1420;2022071302:31;    1;  131.0;    0.0;    0.0;   0;   100.83;2022071303:00;eor
       1420;2022071303:31;    1;  131.0;    0.0;    0.0;   0;    94.47;2022071304:00;eor
       1420;2022071304:31;    1;  138.0;    5.0;    5.0;   0;    86.74;2022071305:00;eor
       1420;2022071305:31;    1;  140.0;   21.0;   21.0;   0;    78.05;2022071306:00;eor
       1420;2022071306:31;    1;  141.0;   45.0;   46.0;   0;    68.74;2022071307:00;eor
       1420;2022071307:31;    1;  138.0;   80.0;   87.0;   2;    59.13;2022071308:00;eor
       1420;2022071308:31;    1;  142.0;  122.0;  148.0;  29;    49.62;2022071309:00;eor
       1420;2022071309:31;    1;  148.0;  138.0;  143.0;   3;    40.73;2022071310:00;eor
       1420;2022071310:31;    1;  150.0;  161.0;  180.0;  13;    33.32;2022071311:00;eor
       1420;2022071311:31;    1;  150.0;  153.0;  199.0;   8;    28.85;2022071312:00;eor
       1420;2022071312:31;    1;  140.0;   75.0;  325.0;  55;    28.85;2022071313:00;eor
       1420;2022071313:31;    1;  140.0;   90.0;  261.0;  60;    33.33;2022071314:00;eor
       1420;2022071314:31;    1;  144.0;  134.0;  232.0;  52;    40.75;2022071315:00;eor
       1420;2022071315:31;    1;  142.0;   85.0;  237.0;  48;    49.66;2022071316:00;eor
       1420;2022071316:31;    1;  139.0;   40.0;  176.0;  60;    59.17;2022071317:00;eor
       1420;2022071317:31;    1;  142.0;   45.0;   81.0;  45;    68.79;2022071318:00;eor
       1420;2022071318:31;    1;  148.0;   37.0;   57.0;  50;    78.11;2022071319:00;eor
       1420;2022071319:31;    1;  146.0;   10.0;   12.0;  25;    86.82;2022071320:00;eor
       1420;2022071320:31;    1;  149.0;    0.0;    0.0;   0;    94.56;2022071321:00;eor
       1420;2022071321:31;    1;  145.0;    0.0;    0.0;   0;   100.94;2022071322:00;eor
       1420;2022071322:31;    1;  139.0;    0.0;    0.0;   0;   105.53;2022071323:00;eor
       1420;2022071323:31;    1;  145.0;    0.0;    0.0;   0;   107.95;2022071400:00;eor
       1420;2022071400:31;    1;  146.0;    0.0;    0.0;   0;   107.96;2022071401:00;eor
       1420;2022071401:31;    1;  142.0;    0.0;    0.0;   0;   105.55;2022071402:00;eor
       1420;2022071402:31;    1;  131.0;    0.0;    0.0;   0;   100.97;2022071403:00;eor
       1420;2022071403:31;    1;  136.0;    0.0;    0.0;   0;    94.60;2022071404:00;eor
       1420;2022071404:31;    1;  141.0;    4.0;    4.0;   0;    86.86;2022071405:00;eor
       1420;2022071405:31;    1;  141.0;   16.0;   16.0;   0;    78.16;2022071406:00;eor
       1420;2022071406:31;    1;  140.0;   47.0;   53.0;   6;    68.84;2022071407:00;eor
       1420;2022071407:31;    1;  139.0;   84.0;   90.0;   5;    59.24;2022071408:00;eor
       1420;2022071408:31;    1;  143.0;  102.0;  104.0;   0;    49.73;2022071409:00;eor
       1420;2022071409:31;    1;  141.0;  144.0;  170.0;  19;    40.85;2022071410:00;eor
       1420;2022071410:31;    1;  136.0;  100.0;  270.0;  54;    33.45;2022071411:00;eor
       1420;2022071411:31;    1;  138.0;   73.0;  331.0;  60;    29.00;2022071412:00;eor
       1420;2022071412:31;    1;  143.0;  140.0;  276.0;  55;    29.00;2022071413:00;eor
       1420;2022071413:31;    1;  144.0;  131.0;  195.0;  34;    33.47;2022071414:00;eor
       1420;2022071414:31;    1;  147.0;  110.0;  117.0;   4;    40.87;2022071415:00;eor
       1420;2022071415:31;    1;  146.0;  114.0;  138.0;  17;    49.77;2022071416:00;eor
       1420;2022071416:31;    1;  139.0;   89.0;  154.0;  47;    59.28;2022071417:00;eor
       1420;2022071417:31;    1;  128.0;   36.0;  116.0;  60;    68.89;2022071418:00;eor
       1420;2022071418:31;    1;  123.0;   19.0;   56.0;  60;    78.23;2022071419:00;eor
       1420;2022071419:31;    1;  122.0;    8.0;   12.0;  40;    86.94;2022071420:00;eor
       1420;2022071420:31;    1;  120.0;    0.0;    0.0;   0;    94.69;2022071421:00;eor
       1420;2022071421:31;    1;  119.0;    0.0;    0.0;   0;   101.08;2022071422:00;eor
       1420;2022071422:31;    1;  118.0;    0.0;    0.0;   0;   105.68;2022071423:00;eor
       1420;2022071423:31;    1;  116.0;    0.0;    0.0;   0;   108.10;2022071500:00;eor
       1420;2022071500:31;    1;  114.0;    0.0;    0.0;   0;   108.11;2022071501:00;eor
       1420;2022071501:31;    1;  113.0;    0.0;    0.0;   0;   105.70;2022071502:00;eor
       1420;2022071502:31;    1;  112.0;    0.0;    0.0;   0;   101.11;2022071503:00;eor
       1420;2022071503:31;    1;  119.0;    0.0;    0.0;   0;    94.73;2022071504:00;eor
       1420;2022071504:31;    1;  116.0;    8.0;   10.0;  18;    86.99;2022071505:00;eor
       1420;2022071505:31;    1;  118.0;   28.0;   34.0;  16;    78.28;2022071506:00;eor
       1420;2022071506:31;    1;  127.0;   49.0;   56.0;   4;    68.96;2022071507:00;eor
       1420;2022071507:31;    1;  125.0;   88.0;  144.0;  47;    59.35;2022071508:00;eor
       1420;2022071508:31;    1;  125.0;   93.0;  181.0;  49;    49.85;2022071509:00;eor
       1420;2022071509:31;    1;  136.0;  105.0;  154.0;  20;    40.97;2022071510:00;eor
       1420;2022071510:31;    1;  136.0;  115.0;  141.0;  14;    33.59;2022071511:00;eor
       1420;2022071511:31;    1;  134.0;  144.0;  279.0;  44;    29.15;2022071512:00;eor
       1420;2022071512:31;    1;  130.0;  123.0;  281.0;  39;    29.16;2022071513:00;eor
       1420;2022071513:31;    1;  127.0;   87.0;  266.0;  43;    33.61;2022071514:00;eor
       1420;2022071514:31;    1;  123.0;   55.0;  276.0;  55;    41.00;2022071515:00;eor
       1420;2022071515:31;    1;  121.0;   35.0;  234.0;  59;    49.89;2022071516:00;eor
       1420;2022071516:31;    1;  119.0;   27.0;  177.0;  60;    59.40;2022071517:00;eor
       1420;2022071517:31;    1;  118.0;   23.0;  118.0;  60;    69.01;2022071518:00;eor
       1420;2022071518:31;    1;  117.0;   17.0;   59.0;  60;    78.35;2022071519:00;eor
       1420;2022071519:31;    1;  117.0;    7.0;   12.0;  49;    87.07;2022071520:00;eor
       1420;2022071520:31;    1;  116.0;    0.0;    0.0;   0;    94.83;2022071521:00;eor
       1420;2022071521:31;    1;  114.0;    0.0;    0.0;   0;   101.22;2022071522:00;eor
       1420;2022071522:31;    1;  113.0;    0.0;    0.0;   0;   105.83;2022071523:00;eor
       1420;2022071523:31;    1;  112.0;    0.0;    0.0;   0;   108.26;2022071600:00;eor
       1420;2022071600:31;    1;  110.0;    0.0;    0.0;   0;   108.27;2022071601:00;eor
       1420;2022071601:31;    1;  109.0;    0.0;    0.0;   0;   105.85;2022071602:00;eor
       1420;2022071602:31;    1;  108.0;    0.0;    0.0;   0;   101.26;2022071603:00;eor
       1420;2022071603:31;    1;  107.0;    0.0;    0.0;   0;    94.87;2022071604:00;eor
       1420;2022071604:31;    1;  108.0;    7.0;   11.0;  29;    87.12;2022071605:00;eor
       1420;2022071605:31;    1;  110.0;   18.0;   52.0;  54;    78.40;2022071606:00;eor
       1420;2022071606:32;    1;  115.0;   30.0;  112.0;  60;    69.07;2022071607:00;eor
       1420;2022071607:32;    1;  117.0;   31.0;  167.0;  60;    59.47;2022071608:00;eor
       1420;2022071608:32;    1;  121.0;   50.0;  227.0;  60;    49.97;2022071609:00;eor
       1420;2022071609:32;    1;  127.0;   95.0;  264.0;  59;    41.10;2022071610:00;eor
       1420;2022071610:32;    1;  126.0;   82.0;  293.0;  59;    33.74;2022071611:00;eor
       1420;2022071611:32;    1;  130.0;   89.0;  318.0;  55;    29.31;2022071612:00;eor
       1420;2022071612:32;    1;  133.0;   99.0;  221.0;  40;    29.32;2022071613:00;eor
       1420;2022071613:32;    1;  133.0;   87.0;  223.0;  36;    33.75;2022071614:00;eor
       1420;2022071614:32;    1;  129.0;   71.0;  275.0;  54;    41.13;2022071615:00;eor
       1420;2022071615:32;    1;  126.0;   49.0;  225.0;  59;    50.01;2022071616:00;eor
       1420;2022071616:32;    1;  126.0;   33.0;  177.0;  59;    59.52;2022071617:00;eor
       1420;2022071617:32;    1;  122.0;   24.0;  113.0;  60;    69.13;2022071618:00;eor
       1420;2022071618:32;    1;  121.0;   17.0;   58.0;  60;    78.47;2022071619:00;eor
       1420;2022071619:32;    1;  119.0;    6.0;   11.0;  46;    87.20;2022071620:00;eor
       1420;2022071620:32;    1;  118.0;    0.0;    0.0;   0;    94.97;2022071621:00;eor
       1420;2022071621:32;    1;  116.0;    0.0;    0.0;   0;   101.38;2022071622:00;eor
       1420;2022071622:32;    1;  114.0;    0.0;    0.0;   0;   105.99;2022071623:00;eor
       1420;2022071623:32;    1;  113.0;    0.0;    0.0;   0;   108.43;2022071700:00;eor
       1420;2022071700:32;    1;  112.0;    0.0;    0.0;   0;   108.43;2022071701:00;eor
       1420;2022071701:32;    1;  111.0;    0.0;    0.0;   0;   106.01;2022071702:00;eor
       1420;2022071702:32;    1;  110.0;    0.0;    0.0;   0;   101.41;2022071703:00;eor
       1420;2022071703:32;    1;  109.0;    0.0;    0.0;   0;    95.01;2022071704:00;eor
       1420;2022071704:32;    1;  109.0;    6.0;   11.0;  29;    87.25;2022071705:00;eor
       1420;2022071705:32;    1;  110.0;   16.0;   53.0;  54;    78.53;2022071706:00;eor
       1420;2022071706:32;    1;  111.0;   24.0;  109.0;  60;    69.20;2022071707:00;eor
       1420;2022071707:32;    1;  114.0;   27.0;  170.0;  60;    59.59;2022071708:00;eor
       1420;2022071708:32;    1;  117.0;   31.0;  224.0;  60;    50.10;2022071709:00;eor
       1420;2022071709:32;    1;  118.0;   34.0;  269.0;  60;    41.23;2022071710:00;eor
       1420;2022071710:32;    1;  120.0;   34.0;  302.0;  60;    33.89;2022071711:00;eor
       1420;2022071711:32;    1;  122.0;   34.0;  322.0;  60;    29.47;2022071712:00;eor
       1420;2022071712:32;    1;  124.0;   41.0;  325.0;  60;    29.48;2022071713:00;eor
       1420;2022071713:32;    1;  127.0;   43.0;  313.0;  60;    33.90;2022071714:00;eor
       1420;2022071714:32;    1;  128.0;   43.0;  274.0;  60;    41.26;2022071715:00;eor
       1420;2022071715:32;    1;  128.0;   45.0;  232.0;  60;    50.13;2022071716:00;eor
       1420;2022071716:32;    1;  128.0;   39.0;  167.0;  60;    59.64;2022071717:00;eor
       1420;2022071717:32;    1;  127.0;   28.0;  117.0;  60;    69.25;2022071718:00;eor
       1420;2022071718:32;    1;  126.0;   20.0;   54.0;  60;    78.60;2022071719:00;eor
       1420;2022071719:32;    1;  126.0;    6.0;    8.0;  27;    87.34;2022071720:00;eor
       1420;2022071720:32;    1;  126.0;    0.0;    0.0;   0;    95.12;2022071721:00;eor
       1420;2022071721:32;    1;  123.0;    0.0;    0.0;   0;   101.53;2022071722:00;eor
       1420;2022071722:32;    1;  120.0;    0.0;    0.0;   0;   106.16;2022071723:00;eor
       1420;2022071723:32;    1;  118.0;    0.0;    0.0;   0;   108.60;2022071800:00;eor
       1420;2022071800:32;    1;  118.0;    0.0;    0.0;   0;   108.60;2022071801:00;eor
       1420;2022071801:32;    1;  118.0;    0.0;    0.0;   0;   106.18;2022071802:00;eor
       1420;2022071802:32;    1;  117.0;    0.0;    0.0;   0;   101.57;2022071803:00;eor
       1420;2022071803:32;    1;  115.0;    0.0;    0.0;   0;    95.16;2022071804:00;eor
       1420;2022071804:32;    1;  115.0;    7.0;   11.0;  31;    87.39;2022071805:00;eor
       1420;2022071805:32;    1;  116.0;   20.0;   51.0;  55;    78.66;2022071806:00;eor
       1420;2022071806:32;    1;  119.0;   28.0;  109.0;  60;    69.32;2022071807:00;eor
       1420;2022071807:32;    1;  121.0;   33.0;  165.0;  60;    59.72;2022071808:00;eor
       1420;2022071808:32;    1;  124.0;   42.0;  219.0;  60;    50.23;2022071809:00;eor
       1420;2022071809:32;    1;  127.0;   42.0;  262.0;  60;    41.38;2022071810:00;eor
       1420;2022071810:32;    1;  131.0;   46.0;  294.0;  60;    34.04;2022071811:00;eor
       1420;2022071811:32;    1;  133.0;   54.0;  314.0;  60;    29.65;2022071812:00;eor
       1420;2022071812:32;    1;  135.0;   50.0;  317.0;  60;    29.65;2022071813:00;eor
       1420;2022071813:32;    1;  136.0;   45.0;  303.0;  60;    34.06;2022071814:00;eor
       1420;2022071814:32;    1;  136.0;   53.0;  263.0;  60;    41.40;2022071815:00;eor
       1420;2022071815:32;    1;  137.0;   50.0;  207.0;  60;    50.26;2022071816:00;eor
       1420;2022071816:32;    1;  136.0;   37.0;  162.0;  60;    59.77;2022071817:00;eor
       1420;2022071817:32;    1;  136.0;   26.0;  112.0;  60;    69.38;2022071818:00;eor
       1420;2022071818:32;    1;  134.0;   17.0;   56.0;  60;    78.73;2022071819:00;eor
       1420;2022071819:32;    1;  131.0;    6.0;   11.0;  44;    87.48;2022071820:00;eor
       1420;2022071820:32;    1;  129.0;    0.0;    0.0;   0;    95.27;2022071821:00;eor
       1420;2022071821:32;    1;  128.0;    0.0;    0.0;   0;   101.69;2022071822:00;eor
       1420;2022071822:32;    1;  126.0;    0.0;    0.0;   0;   106.33;2022071823:00;eor
       1420;2022071823:32;    1;  124.0;    0.0;    0.0;   0;   108.77;2022071900:00;eor
       1420;2022071900:32;    1;  125.0;    0.0;    0.0;   0;   108.78;2022071901:00;eor
       1420;2022071901:32;    1;  122.0;    0.0;    0.0;   0;   106.35;2022071902:00;eor
       1420;2022071902:32;    1;  121.0;    0.0;    0.0;   0;   101.73;2022071903:00;eor
       1420;2022071903:32;    1;  120.0;    0.0;    0.0;   0;    95.31;2022071904:00;eor
       1420;2022071904:32;    1;  119.0;    6.0;   11.0;  28;    87.53;2022071905:00;eor
       1420;2022071905:32;    1;  119.0;   16.0;   53.0;  54;    78.79;2022071906:00;eor
       1420;2022071906:32;    1;  122.0;   21.0;  110.0;  60;    69.45;2022071907:00;eor
       1420;2022071907:32;    1;  125.0;   25.0;  169.0;  60;    59.85;2022071908:00;eor
       1420;2022071908:32;    1;  129.0;   29.0;  222.0;  60;    50.36;2022071909:00;eor
       1420;2022071909:32;    1;  133.0;   32.0;  268.0;  60;    41.52;2022071910:00;eor
       1420;2022071910:32;    1;  137.0;   33.0;  301.0;  60;    34.20;2022071911:00;eor
       1420;2022071911:32;    1;  139.0;   32.0;  321.0;  60;    29.82;2022071912:00;eor
       1420;2022071912:32;    1;  141.0;   32.0;  323.0;  60;    29.83;2022071913:00;eor
       1420;2022071913:32;    1;  142.0;   32.0;  306.0;  60;    34.22;2022071914:00;eor
       1420;2022071914:32;    1;  143.0;   33.0;  273.0;  60;    41.55;2022071915:00;eor
       1420;2022071915:32;    1;  144.0;   32.0;  225.0;  60;    50.40;2022071916:00;eor
       1420;2022071916:32;    1;  144.0;   30.0;  169.0;  60;    59.90;2022071917:00;eor
       1420;2022071917:32;    1;  143.0;   24.0;  111.0;  60;    69.52;2022071918:00;eor
       1420;2022071918:32;    1;  143.0;   17.0;   52.0;  60;    78.87;2022071919:00;eor
       1420;2022071919:32;    1;  141.0;    6.0;    9.0;  41;    87.63;2022071920:00;eor
       1420;2022071920:32;    1;  138.0;    0.0;    0.0;   0;    95.42;2022071921:00;eor
       1420;2022071921:32;    1;  135.0;    0.0;    0.0;   0;   101.86;2022071922:00;eor
       1420;2022071922:32;    1;  132.0;    0.0;    0.0;   0;   106.51;2022071923:00;eor
       1420;2022071923:32;    1;  129.0;    0.0;    0.0;   0;   108.96;2022072000:00;eor
       1420;2022072000:32;    1;  128.0;    0.0;    0.0;   0;   108.96;2022072001:00;eor
       1420;2022072001:32;    1;  128.0;    0.0;    0.0;   0;   106.53;2022072002:00;eor
       1420;2022072002:32;    1;  126.0;    0.0;    0.0;   0;   101.90;2022072003:00;eor
       1420;2022072003:32;    1;  126.0;    0.0;    0.0;   0;    95.47;2022072004:00;eor
